epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G29,G31,G32
08 11 15 3 31 29.9960000,,"[-0.28238796815276146, 0.7348720990121365]",,"[0.8537023030221462, 0.10149664431810379]","[-0.3685600124299526, 0.03970184549689293]","[-0.17876878008246422, -0.320065263658762]","[-0.2060534656047821, 0.27881867811083794]",,,,"[-0.23270079866051674, -0.526922632008791]",,,,"[-0.10625295341014862, -0.8562484793365002]","[0.01764843612909317, -0.9636861458420753]",,,,
08 11 15 3 31 59.9960000,,"[-0.6158061362802982, 0.4237215928733349]",,"[0.5091213211417198, 0.20374063774943352]","[0.04487850144505501, 0.33678168430924416]","[-0.10113562643527985, 0.3604844659566879]","[-0.751939631998539, 0.8614342175424099]",,,,"[-0.29771028831601143, -0.1007843129336834]",,,,"[-0.34173255041241646, 1.025268454104662]","[-0.26604511588811874, -0.4310831278562546]",,,,
08 11 15 3 32 29.9960000,,"[0.09466859698295593, 0.8541402630507946]",,"[-0.24521638825535774, -0.054211992770433426]","[-0.08355819061398506, 0.41882485523819923]","[0.3741765096783638, -0.1486230008304119]","[-0.7332608848810196, 0.49885665997862816]",,,,"[0.007001746445894241, -0.4684556685388088]",,,,"[0.4431195743381977, 1.1819887049496174]","[0.706007432192564, -0.055265873670578]",,,,
08 11 15 3 32 59.9960000,,"[-0.1196894720196724, 1.4101793766021729]",,"[-0.4178248718380928, 0.6609328724443913]","[-0.20844300091266632, 0.5137453228235245]","[0.2938387058675289, -0.004961099475622177]","[0.006977032870054245, 0.7833632044494152]",,,,"[0.0458647720515728, 0.07717841491103172]",,,,"[0.22184718027710915, 0.8401112668216228]","[0.11933932825922966, -0.16363046318292618]",,,,
08 11 15 3 33 29.9960000,,"[0.6466979198157787, 1.1211447156965733]",,"[-0.23018883168697357, 0.539114486426115]","[0.30894265696406364, 0.7168880179524422]","[-0.22197173908352852, -0.4339647851884365]","[-0.38981014117598534, 0.23946059867739677]",,,,"[0.3933941125869751, 0.18398242071270943]",,,,"[-0.04392800107598305, 1.1595015972852707]","[0.10280056297779083, -0.11961516365408897]",,,,
08 11 15 3 33 59.9960000,,"[0.1005965955555439, 0.0752372220158577]",,"[0.0506950244307518, 0.15800977498292923]","[-0.3298776410520077, 0.33465320989489555]","[-0.2804090827703476, 0.31067339703440666]","[-0.3065611310303211, -0.21833737567067146]",,,,"[0.09123620390892029, 0.5415929853916168]",,,,"[-0.6575608365237713, 1.914557721465826]","[-0.2634434588253498, 0.5339368768036366]",,,,
08 11 15 3 34 29.9960000,,"[-0.7744972221553326, -0.029233645647764206]",,"[0.5724690593779087, 0.24060531333088875]","[0.28464367985725403, 0.43679172918200493]","[-0.1066771149635315, 0.29396990686655045]","[0.4120056964457035, -0.0957023911178112]",,,,"[-0.33072299137711525, -0.22249115630984306]",,,,"[-0.41142798215150833, 0.6864175908267498]","[-0.25930180773139, 0.05765640735626221]",,,,
08 11 15 3 34 59.9960000,,"[-0.415283203125, -0.08771951869130135]",,"[0.07357364147901535, 0.36590881273150444]","[-0.007921591401100159, 0.03025500848889351]","[-0.2319694086909294, -0.2791537009179592]","[0.07300784811377525, 0.4236711300909519]",,,,"[-0.3708495423197746, -0.43477561697363853]",,,,"[0.1210969127714634, -0.1122252382338047]","[-0.10649309307336807, -0.21506452560424805]",,,,
08 11 15 3 35 29.9960000,,"[0.9852112382650375, -0.17494745925068855]",,"[-0.741752203553915, -0.25881651416420937]","[-0.02122703567147255, 0.19555724039673805]","[0.2645839527249336, -0.35017211362719536]","[0.08585205301642418, 0.41446614637970924]",,,,"[-0.314241137355566, 0.09956290200352669]",,,,"[0.7058805488049984, 0.1184527724981308]","[-0.06503152474761009, 0.028134100139141083]",,,,
08 11 15 3 35 59.9960000,,"[0.5783512964844704, 0.18989674746990204]",,"[-0.3466588594019413, -0.5952495150268078]","[-0.33504493907094, -0.5091686807572842]","[0.3140292055904865, 0.3322445936501026]","[0.8880981616675854, 0.3774487152695656]",,,,"[-0.33027026429772377, 0.46427496895194054]",,,,"[-0.6455003470182419, 0.14842870831489563]","[-0.047007445245981216, -0.3434446454048157]",,,,
08 11 15 3 36 29.9960000,,"[0.03370530158281326, -0.06083134189248085]",,"[0.4580881595611572, -0.41062797233462334]","[-0.3869513235986233, 0.05619451031088829]","[-0.6142160408198833, 0.14510615542531013]","[0.24883553758263588, 0.09925395622849464]",,,,"[-0.08411276340484619, -0.21845749020576477]",,,,"[-1.3082487620413303, -0.8986796364188194]","[-0.4208526723086834, -0.4422813169658184]",,,,
08 11 15 3 36 59.9960000,,"[-1.0808604396879673, 0.4882274828851223]",,"[0.1311725340783596, -0.2713088244199753]","[-0.36092831566929817, 0.19289660081267357]","[0.3040423169732094, -0.27510230243206024]","[-0.11224819719791412, 0.4648467116057873]",,,,"[0.16410670429468155, 0.10411152243614197]",,,,"[0.22072773054242134, 0.3024119772017002]","[-0.03554069623351097, 0.48414992541074753]",,,,
08 11 15 3 37 29.9960000,,"[0.1678437665104866, -0.4018467590212822]",,"[-0.5535016171634197, -0.8670371249318123]","[-0.2556278817355633, 0.5233937352895737]","[-0.08691062033176422, 0.12086356058716774]","[0.09271140396595001, 0.1095053143799305]",,,,"[-0.09958116710186005, 0.3643155172467232]",,,,"[0.38461725041270256, 0.2901444844901562]","[-0.2824464328587055, -0.062308259308338165]",,,,
08 11 15 3 37 59.9960000,,"[0.5075992792844772, -0.5210522264242172]",,"[0.5213146656751633, -0.4679013416171074]","[0.1710316799581051, -0.055351343005895615]","[-0.3520085997879505, -0.6366854421794415]","[-0.5112811662256718, 0.23973505571484566]",,,,"[0.2745578810572624, -0.39352574571967125]",,,,"[0.274052195250988, -0.01934511587023735]","[-0.015898674726486206, -0.6803519576787949]",,,,
08 11 15 3 38 29.9960000,,"[0.23940067365765572, 0.6164608485996723]",,"[0.12726888433098793, -0.27920933440327644]","[0.12429952621459961, 0.09316417947411537]","[-0.6916654370725155, 0.3989177830517292]","[-0.30728017166256905, 0.17687905952334404]",,,,"[0.16684608161449432, -0.25675133988261223]",,,,"[0.8412345089018345, 0.7334318272769451]","[-0.07229265570640564, -0.8896527141332626]",,,,
08 11 15 3 38 59.9960000,,"[-0.016273144632577896, 0.945352528244257]",,"[0.35230528190732, -0.7480500675737858]","[-0.015382491052150726, 0.47858623415231705]","[-0.4642792344093323, -0.15621518716216087]","[0.17100320011377335, -0.26093684509396553]",,,,"[0.3973770886659622, -0.11144552007317543]",,,,"[-0.006540026515722275, 1.0863694064319134]","[0.33626827970147133, -0.052043840289115906]",,,,
08 11 15 3 39 29.9960000,,"[-1.552416943013668, 0.847730852663517]",,"[0.41442083567380905, 0.4527893252670765]","[-0.005527269095182419, 0.8977785930037498]","[-0.4505545124411583, 0.17015084996819496]","[0.10165433213114738, 0.21284402906894684]",,,,"[0.09144170209765434, 0.11732480302453041]",,,,"[-0.02655935287475586, 0.14147546142339706]","[-0.21941490471363068, 0.4526437483727932]",,,,
08 11 15 3 39 59.9960000,,"[-1.548378374427557, 1.0009475275874138]",,"[0.5089955814182758, 0.42022112384438515]","[-0.5688029155135155, 0.4093821458518505]","[-0.12312151491641998, 0.020771924406290054]","[0.33863094076514244, 0.038958631455898285]",,,,"[0.07923474535346031, 0.5328397117555141]",,,,"[0.605536799877882, -0.28223713114857674]","[-0.3242826759815216, -0.8051082231104374]",,,,
08 11 15 3 40 29.9960000,,"[-0.822495948523283, 0.7124113738536835]",,"[-0.23363885283470154, -0.3556289114058018]","[-0.26862458512187004, 0.009295020252466202]","[-0.2911372669041157, -0.5701560452580452]","[-0.7734528444707394, 0.09399183467030525]",,,,"[-0.09559733048081398, 0.38165241852402687]",,,,"[0.6704406626522541, 0.672719981521368]","[0.01675739884376526, -0.25409603118896484]",,,,
08 11 15 3 40 59.9960000,,"[0.7939218208193779, 0.30208855122327805]",,"[0.5798070095479488, -0.2516009658575058]","[0.05730961263179779, -0.11248498782515526]","[-0.598811361938715, 0.30833669751882553]","[0.233972929418087, -0.12213645502924919]",,,,"[-0.11977095901966095, 0.37027233839035034]",,,,"[0.19614644348621368, 0.6413370333611965]","[0.04951067268848419, -0.0646490789949894]",,,,
08 11 15 3 41 29.9960000,,"[0.826319795101881, 0.4659118093550205]",,"[0.3791254460811615, -0.3220372870564461]","[0.04508119076490402, -0.3730737157166004]","[0.059197403490543365, 0.12428681924939156]","[-0.46495968475937843, -0.06994162127375603]",,,,"[-0.06216805800795555, -0.12080568820238113]",,,,"[-0.8190319240093231, 0.6602925956249237]","[0.38876670598983765, -0.33052971586585045]",,,,
08 11 15 3 41 59.9960000,,"[0.8510971330106258, 2.1076689325273037]",,"[0.0907062366604805, -0.5486853793263435]","[-0.6882330141961575, -0.1459834985435009]","[0.08366058394312859, -0.22353580594062805]","[-0.4791875444352627, -0.12312227115035057]",,,,"[0.15808600187301636, -0.07450596243143082]",,,,"[-0.03778623417019844, 0.2445482276380062]","[-0.010671764612197876, -1.34319469332695]",,,,
08 11 15 3 42 29.9960000,,"[0.37229273840785027, 1.0921789482235909]",,"[0.06962278112769127, -0.344574935734272]","[0.07346416637301445, 0.0029465220868587494]","[0.37386931851506233, 0.5210884101688862]","[0.09190450608730316, 0.3062974065542221]",,,,"[-0.2090316116809845, 0.3135917857289314]",,,,"[0.3901238478720188, -0.5246070362627506]","[0.18777115643024445, -0.35642731189727783]",,,,
08 11 15 3 42 59.9960000,,"[0.06704295799136162, 1.2429943569004536]",,"[0.07810813561081886, -0.09115641936659813]","[-0.12878217175602913, 0.43856004998087883]","[0.6935765594244003, -0.8175839856266975]","[-0.3445253185927868, -0.046740103513002396]",,,,"[-0.23612770438194275, 0.18042657896876335]",,,,"[-1.0181958638131618, -1.1472460478544235]","[0.29614175856113434, -0.44075098261237144]",,,,
08 11 15 3 43 29.9960000,,"[1.121260829269886, -0.6722272969782352]",,"[0.14352376013994217, -0.3633873611688614]","[-0.009556975215673447, 0.6086675934493542]","[0.008843868970870972, 0.11310352385044098]","[-0.3308378718793392, -0.10990837961435318]",,,,"[-0.0796065554022789, -0.5130598656833172]",,,,"[-0.11985211446881294, -1.4848574735224247]","[0.36293136328458786, -0.526821531355381]",,,,
08 11 15 3 43 59.9960000,,"[0.704920556396246, -2.8120081201195717]",,"[0.6245185397565365, 0.1929849050939083]","[-0.28534070774912834, 1.2683092169463634]","[-0.35911354050040245, 0.6777668483555317]","[-0.20847001299262047, -0.28177743032574654]",,,,"[-0.2155851125717163, -0.31031840294599533]",,,,"[0.4507979042828083, -1.3501950539648533]","[0.2628338411450386, -0.18028917536139488]",,,,
08 11 15 3 44 29.9960000,,"[0.11408476904034615, -1.5957865230739117]",,"[-0.5536722280085087, 1.1918969489634037]","[-0.2992250844836235, 0.4145446978509426]","[0.17564378306269646, 0.22901775315403938]","[-0.15375971421599388, 0.30914056673645973]",,,,"[0.36213768273591995, -0.6385388225317001]",,,,"[-0.38953546807169914, -0.4275125004351139]","[0.12467914074659348, 0.26111115142703056]",,,,
08 11 15 3 44 59.9960000,,"[-0.4636523984372616, 0.2416486032307148]",,"[22293157.98713723, 22311680.73510465]","[-0.1430756263434887, 0.43375125154852867]","[-0.3192402273416519, -1.4856953583657742]","[-0.18517877161502838, 0.1477535255253315]",,,,"[0.2187155969440937, -0.920944694429636]",,,,"[-0.4360627718269825, -0.29299282655119896]","[-0.06367165595293045, -0.3672313876450062]","[0.3318525142967701, -1.655555509030819]",,,
08 11 15 3 45 29.9960000,,"[-0.2671329863369465, 0.16407683491706848]",,,"[-0.028931602835655212, 0.20403894782066345]","[-0.6132944226264954, -1.1866287365555763]","[-0.17360151186585426, 0.24621911346912384]",,,,"[0.07843571156263351, -0.8999870046973228]",,,,"[-0.15933476388454437, 0.30411259084939957]","[0.2402358204126358, 0.11875981092453003]","[0.7100237607955933, -0.5604071915149689]",,,
08 11 15 3 45 59.9960000,,"[0.142853032797575, -0.015082012861967087]",,,"[-0.5902899093925953, 0.576497059315443]","[-0.19213169813156128, -0.44523316994309425]","[0.13732589781284332, 0.05621026083827019]",,,,"[0.06380772590637207, 0.17182902991771698]",,,,"[-0.10720449313521385, 0.806324664503336]","[0.3656625598669052, -0.07954668253660202]","[0.1423121839761734, -0.06643879786133766]",,,
08 11 15 3 46 29.9960000,,"[0.4318303130567074, 0.01710214838385582]",,,"[-0.4154258817434311, 0.73217498883605]","[-0.14278703555464745, -0.2171831578016281]","[0.04612765088677406, -0.03471523895859718]",,,,"[-0.27148347347974777, 0.37304816022515297]",,,,"[0.17035040631890297, 0.4453984536230564]","[-0.1026727631688118, 0.20925245434045792]","[0.5425352305173874, -0.12145421653985977]",,,
08 11 15 3 46 59.9960000,,"[-0.23319948837161064, 0.68642608076334]",,,"[-0.3964022286236286, -0.09006047621369362]","[0.26287344470620155, -0.918499231338501]","[-0.19259322434663773, -0.4425398148596287]",,,,"[-0.2340608611702919, 0.39993351697921753]",,,,"[0.3854387290775776, -0.2307811938226223]","[-0.05831487476825714, 0.31918535754084587]","[-0.16130981594324112, -1.008569274097681]",,,
08 11 15 3 47 29.9960000,,"[-0.012913189828395844, -0.6734033487737179]",,,"[-0.46283313259482384, -0.7617324218153954]","[-0.28137150034308434, -0.042496200650930405]","[-0.1340949572622776, 0.381710410118103]",,,,"[0.0720575600862503, 0.26493680477142334]",,,,"[0.4733002558350563, -0.7823948077857494]","[-0.36752699688076973, 0.7019031643867493]","[-0.42719005420804024, -0.3842412158846855]",,,
08 11 15 3 47 59.9960000,,"[-0.185444425791502, -0.1800987832248211]",,,"[-0.31709185615181923, -0.638128113001585]","[-0.026960838586091995, 0.08330110087990761]","[0.21018434688448906, 0.00892024114727974]",,,,"[-0.07905682921409607, 0.4638506583869457]",,,,"[0.6087687611579895, -0.036067765206098557]","[-0.03400536999106407, -0.3432859405875206]","[0.2314850315451622, 0.9993636608123779]",,,
08 11 15 3 48 29.9960000,,"[0.43627091497182846, 0.36634645238518715]",,,"[-0.02002120390534401, -0.43992550298571587]","[-0.4964652732014656, -0.19514845684170723]","[0.17863428592681885, -0.7665984071791172]",,,,"[0.02536638081073761, 0.6936668530106544]",,,,"[-0.7005934119224548, -0.09953578189015388]","[0.2884170413017273, 0.33056876063346863]","[-0.20119209960103035, 1.3946503214538097]",,,
08 11 15 3 48 59.9960000,,"[0.6436381861567497, 1.4178564436733723]",,,"[-0.36177896335721016, 0.06025492027401924]","[-0.3786749690771103, -0.21467280015349388]","[0.13875523954629898, -0.3344552554190159]",,,,"[0.10869046673178673, 0.10118536278605461]",,,,"[-0.2038467787206173, -0.39737678691744804]","[0.19894422218203545, 0.5108394175767899]","[0.4135591685771942, 0.22998670488595963]",,,
08 11 15 3 49 29.9960000,,"[0.41302987560629845, 1.0791492238640785]",,,"[0.21701949462294579, 0.16076985374093056]","[-0.24752996116876602, -0.029291484504938126]","[-0.4187847338616848, -0.16995051875710487]",,,,"[0.2500048354268074, 0.06930721923708916]",,,,"[0.36961350217461586, -0.8148990981280804]","[-0.5488714054226875, 0.14122772589325905]","[-0.031541649252176285, 0.758940402418375]",,,
08 11 15 3 49 59.9960000,,"[-0.272577378898859, 1.4358319602906704]",,,"[0.09184626117348671, 0.40928396210074425]","[0.34617478027939796, -0.14257973805069923]","[0.12405652552843094, 0.6882310509681702]",,,,"[0.09379321336746216, -0.7490705735981464]",,,,"[0.25523150339722633, -0.027065429836511612]","[-0.13987459987401962, -0.19856327027082443]","[0.1267407089471817, 1.4533818624913692]",,,
08 11 15 3 50 29.9960000,,"[-0.1242096833884716, 0.6029768288135529]",,,"[0.09613979607820511, 0.29859526827931404]","[-0.6806355267763138, -0.5463443845510483]","[-0.19620709493756294, 0.7336578704416752]",,,,"[0.3641303852200508, -0.13618281111121178]",,,,"[-0.1686357893049717, 0.3946096897125244]","[-0.03297265246510506, 0.24798980355262756]","[-0.39596738293766975, -0.320226289331913]",,,
08 11 15 3 50 59.9960000,,"[0.7277534641325474, -0.25693219900131226]",,,"[-0.35242482647299767, 0.8164775371551514]","[-0.10822265222668648, -0.3865835964679718]","[-0.27437860891222954, 0.0904124565422535]",,,,"[-0.0802907682955265, -0.5847184360027313]",,,,"[-0.1612452268600464, -0.1341826096177101]","[0.3042992204427719, -0.30374274775385857]","[0.5202278047800064, -0.3149750418961048]",,,
08 11 15 3 51 29.9960000,,"[-0.4438704214990139, 0.13535702228546143]",,,"[0.6829821467399597, 0.6726692058146]","[0.2835247293114662, 0.5021172426640987]","[-0.2563653029501438, 0.15512733906507492]",,,,"[0.14849764853715897, -0.09150975570082664]",,,,"[0.05152037367224693, -0.7936963401734829]","[-0.1500174105167389, 0.35188640654087067]","[0.2821895554661751, 0.04511158913373947]",,,
08 11 15 3 51 59.9960000,,"[-0.19403686374425888, 0.8217174261808395]",,,"[0.35052599757909775, -0.346516165882349]","[0.28971370309591293, 0.061366111040115356]","[0.06383832916617393, 0.14772992953658104]",,,,"[0.10206672549247742, 0.19779770448803902]",,,,"[-0.6509406864643097, -1.7132404521107674]","[0.18807003274559975, 0.5324353501200676]","[-0.7077256739139557, 0.8818280957639217]",,,
08 11 15 3 52 29.9960000,,"[0.5888500586152077, 0.49410176277160645]",,,"[-0.14189361408352852, 0.18808073922991753]","[-0.16971943154931068, 0.3770173490047455]","[0.37169237062335014, 0.023639138787984848]",,,,"[-0.27159442752599716, -0.5079071931540966]",,,,"[-0.10219238325953484, -1.4617997892200947]","[0.10913300886750221, 0.8301339522004128]","[0.08255339413881302, 0.6038065925240517]",,,
08 11 15 3 52 59.9960000,,"[-0.39747073128819466, -0.06921166554093361]",,,"[-0.3000419922173023, 0.5287386737763882]","[-0.35813337191939354, -0.04605311527848244]","[-0.25814949348568916, -0.4761551544070244]",,,,"[-0.0431661382317543, -0.0560922734439373]",,,,"[0.08596685156226158, -0.6011990495026112]","[0.22927521914243698, -0.10816814750432968]","[-0.25333162024617195, -0.01902523636817932]",,,
08 11 15 3 53 29.9960000,,"[-0.20469076558947563, 0.10523218289017677]",,,"[0.4683125540614128, -0.175915639847517]","[0.08951849490404129, -0.20416558906435966]","[0.008570399135351181, 0.45982450619339943]",,,,"[-0.21330440789461136, 0.12347929552197456]",,,,"[-0.4007067307829857, -0.3223797157406807]","[0.2972263768315315, -0.001251220703125]","[-0.6268198937177658, -1.2138597071170807]",,,
08 11 15 3 53 59.9960000,,"[-0.16931499168276787, -1.0522365681827068]",,,"[0.02128748968243599, 0.47751976549625397]","[0.03716276213526726, -0.041566383093595505]","[0.021757028996944427, 0.30703430250287056]",,,,"[0.17843333259224892, -0.3885590396821499]",,,,"[0.08889677003026009, -0.6083194352686405]","[-0.06452736258506775, -0.3752269707620144]","[0.556392464786768, -0.44020901247859]",,,
08 11 15 3 54 29.9960000,,"[0.42198823764920235, -0.27855681255459785]",,,"[-0.7591260708868504, -0.021909654140472412]","[0.57628583163023, 0.36862077936530113]","[-0.03636167198419571, 0.27147725597023964]",,,,"[-0.4383819103240967, 0.3897135630249977]",,,,"[0.29967887327075005, -1.123298805207014]","[-0.5671045780181885, -0.5585456639528275]","[-0.04296034201979637, 0.5386284776031971]",,,
08 11 15 3 54 59.9960000,,"[0.162878580391407, 0.38777953013777733]",,,"[0.5606512390077114, 0.23915022239089012]","[-0.43680157512426376, -0.08357703313231468]","[-0.08134433999657631, -0.00036741048097610474]",,,,"[-0.18829143792390823, -0.10077694803476334]",,,,"[0.49681446328759193, -0.8573271743953228]","[-0.47347377613186836, -0.5217597559094429]","[-0.05369838327169418, 0.32353485003113747]",,,
08 11 15 3 55 29.9960000,,"[0.7065105214715004, 0.24388284608721733]",,,"[-0.06106248125433922, -0.034714702516794205]","[-0.6236181072890759, -0.5011103413999081]","[-0.27106426283717155, 0.03286730870604515]",,,,"[-0.12805185094475746, 0.15055395290255547]",,,,"[0.28430669382214546, 0.34739789739251137]","[0.030810914933681488, -0.033433835953474045]","[-0.3252987377345562, -0.27427171915769577]",,,
08 11 15 3 55 59.9960000,,"[0.20115136355161667, -0.25919049978256226]",,,"[0.1019221730530262, -1.5664008744060993]","[-0.8914305008947849, -0.6169871278107166]","[0.026503968983888626, -0.24076079949736595]",,,,"[0.36983419209718704, 0.47349390015006065]",,,,"[0.31221823021769524, 0.2509593702852726]","[-0.08095033466815948, 0.08005140721797943]","[0.23446523770689964, -0.5320559702813625]",,,
08 11 15 3 56 29.9960000,,"[0.6294135078787804, -0.4555886387825012]",,,"[-0.16032125428318977, -0.8931593485176563]","[-0.2972256429493427, 0.24751651659607887]","[-0.19611608982086182, -0.14192481711506844]",,,,"[-0.009399540722370148, -0.4918019250035286]",,,,"[0.16748211905360222, 1.0625845827162266]","[-0.10217292234301567, 0.08888214454054832]","[0.39551524072885513, -0.4208565279841423]",,,
08 11 15 3 56 59.9960000,,"[0.14672521874308586, -1.6584153808653355]",,,"[-0.48214102908968925, -0.40787218138575554]","[0.10496979206800461, 0.13200027123093605]","[-0.163295429199934, -0.37200937792658806]",,,,"[0.17900450527668, -0.5423306189477444]",,,,"[0.23419038951396942, 0.3748333565890789]","[-0.23406704142689705, 0.11216474324464798]","[-0.06480202451348305, 0.9727588705718517]",,,
08 11 15 3 57 29.9960000,,"[-1.0058385953307152, -1.2923933491110802]",,,"[0.26152845472097397, -0.7508087642490864]","[0.1404622457921505, 0.5413246341049671]","[-0.28902051225304604, -0.2519240863621235]",,,,"[0.010078296065330505, -0.1844233050942421]",,,,"[0.41908083483576775, 0.49148185923695564]","[-0.061831943690776825, -0.3704453520476818]","[-0.30612533912062645, -0.12126985564827919]",,,
08 11 15 3 57 59.9960000,,"[-0.007738173007965088, -1.2681805342435837]",,,"[0.2143198661506176, -0.19666338339447975]","[0.1578187420964241, 0.3419913463294506]","[-0.29429464787244797, -0.029669232666492462]",,,,"[-0.6635501235723495, -0.5635033436119556]",,,,"[0.43300656974315643, 1.221471693366766]","[0.22171930223703384, -0.024132922291755676]","[-0.288042526692152, 0.11130736023187637]",,,
08 11 15 3 58 29.9960000,,"[0.5148909352719784, -1.26955895870924]",,,"[0.7945538125932217, 0.3035690002143383]","[0.26318052411079407, 0.09523357078433037]","[-0.07414286956191063, -0.10529640689492226]",,,,"[-0.33249522745609283, -0.215522650629282]",,,,"[-0.27773022279143333, 0.8200943134725094]","[-0.2668963335454464, -0.013838622719049454]","[-0.3184659741818905, 0.22310800105333328]",,,
08 11 15 3 58 59.9960000,,"[0.675662137567997, -0.47207216545939445]",,,"[-0.10334190726280212, -0.5020146407186985]","[-0.016438737511634827, 0.013148386031389236]","[0.3115706145763397, -0.09693687781691551]",,,,"[-0.259018175303936, -0.3633735217154026]",,,,"[-0.04564982280135155, 0.4877615161240101]","[0.0008108317852020264, 0.02162846177816391]","[-1.1560985147953033, 0.21349316462874413]",,,
08 11 15 3 59 29.9960000,,"[-0.007521666586399078, -0.6641483642160892]",,,"[0.19056222960352898, -0.9841561652719975]","[0.18204987794160843, 0.5606296993792057]","[0.33527763560414314, -0.1807870976626873]",,,,"[-0.3068987689912319, 0.487638421356678]",,,,"[-0.5145370028913021, 0.6975689716637135]","[0.12326007336378098, 0.045369550585746765]","[0.32601064816117287, 0.5107190795242786]",,,
08 11 15 3 59 59.9960000,,"[-0.048463787883520126, 0.06120681390166283]",,,"[0.8447441048920155, 0.7178922109305859]","[0.18015296012163162, 0.8092116862535477]","[-0.22451264038681984, -0.17931922152638435]",,,,"[-0.14433666318655014, 0.49850594997406006]",,,,"[0.08451689034700394, 0.26150935515761375]","[-0.15966132655739784, -0.7076897695660591]","[0.16034724563360214, 0.3695887289941311]",,,
08 11 15 4 0 29.9960000,,"[0.8012893758714199, 0.7226828634738922]",,,"[0.02362104505300522, 0.8919902630150318]","[-0.042121194303035736, 0.9959543496370316]","[-0.5935010127723217, -0.04117409512400627]",,,,"[-0.040462788194417953, 0.5825225450098515]",,,,"[0.6608749255537987, 0.06072090193629265]","[-0.20105010271072388, -0.406115286052227]","[0.4028746895492077, -0.6884721852838993]",,,
08 11 15 4 0 59.9960000,,"[0.5616227127611637, 0.24442827329039574]",,,"[-0.032482411712408066, 0.8759129084646702]","[-0.4914049208164215, 0.3245754800736904]","[-0.2180640920996666, -0.632103156298399]",,,,"[0.23635473102331161, 0.524796474725008]",,,,"[1.0272527150809765, -0.04405317083001137]","[-0.012116163969039917, -1.216856226325035]","[-0.24740873277187347, -1.0043969973921776]",,,
08 11 15 4 1 29.9960000,,"[0.2515677586197853, 0.03667498007416725]",,,"[0.1673070825636387, 0.15832284465432167]","[-0.3166815899312496, 0.19690899923443794]","[0.2573043070733547, -0.10815148055553436]",,,,"[0.19572748988866806, 0.3678571619093418]",,,,"[0.909664124250412, -0.21689734980463982]","[0.15071986988186836, -0.9094305783510208]","[-0.16579438373446465, -1.3843799233436584]",,,
08 11 15 4 1 59.9960000,,"[0.5093661472201347, -0.03868676349520683]",,,"[0.0963161401450634, -0.2449021339416504]","[-0.13118261098861694, 0.2533372528851032]","[-0.22810372337698936, -0.29339710250496864]",,,,"[0.22145088762044907, 0.22243504226207733]",,,,"[0.08092363178730011, -0.48247159644961357]","[0.004768453538417816, -0.9476335048675537]","[0.031092848628759384, -0.17933889850974083]",,,
08 11 15 4 2 29.9960000,,"[0.025814447551965714, 0.36706578359007835]",,,"[0.445988442748785, -0.21072806045413017]","[0.03575021028518677, 0.7522202841937542]","[-0.14395340532064438, -0.10619065910577774]",,,,"[0.049974262714385986, -0.1394960843026638]",,,,"[0.04838196560740471, -0.2717588022351265]","[-0.03485584259033203, 0.07006067037582397]","[-0.4095241576433182, -0.6895145401358604]",,,
08 11 15 4 2 59.9960000,,"[0.03510750085115433, 1.1899941712617874]",,,"[-0.5861428938806057, 0.6465069465339184]","[-0.1909080073237419, -0.08275988325476646]","[0.3299149088561535, 0.045104559510946274]",,,,"[-0.08177006244659424, -0.13719379156827927]",,,,"[0.2367377132177353, -0.3427179269492626]","[0.14757415279746056, -0.09001456573605537]","[-0.4619626812636852, -1.542632732540369]",,,
08 11 15 4 3 29.9960000,,"[0.21381665021181107, 0.8682381920516491]",,,"[0.1479945220053196, 0.3562936447560787]","[0.23473721742630005, -0.22619453817605972]","[0.061431076377630234, 0.1981893926858902]",,,,"[-0.0454229861497879, 0.14698776975274086]",,,,"[-0.2720320597290993, -0.08635221421718597]","[0.015640877187252045, 0.432194285094738]","[-0.029050521552562714, -2.0340343229472637]",,,
08 11 15 4 3 59.9960000,,"[-0.09293198585510254, 0.7976320497691631]",,,"[-1.6070083901286125, 0.4039098545908928]","[0.2386108860373497, -0.1348397545516491]","[0.022896666079759598, -0.17618325725197792]",,,,"[-0.19367241486907005, -1.0340878181159496]",,,,"[-0.23060494288802147, 0.7951425276696682]","[-0.36724841594696045, -0.10096045583486557]","[0.3784247227013111, -0.8159499131143093]",,,
08 11 15 4 4 29.9960000,,"[-0.055748358368873596, 0.42679959163069725]",,,"[-0.5239770151674747, 0.6445268355309963]","[-0.11113608255982399, -0.46742209419608116]","[-0.07688185200095177, -0.3942211829125881]",,,,"[-0.17062783986330032, -0.9237672425806522]",,,,"[0.3627595715224743, 0.33641351386904716]","[-0.5019979849457741, 0.1716102883219719]","[0.5162611156702042, 0.7329190894961357]",,,
08 11 15 4 4 59.9960000,,"[0.7395130023360252, -1.2858891934156418]",,,"[-0.5164818093180656, -0.257929053157568]","[-0.06883402168750763, 0.0047806911170482635]","[0.06190551817417145, -0.08909254521131516]",,,,"[0.12010946497321129, -1.6141942031681538]",,,,"[0.45069803670048714, 0.23287690430879593]","[-0.2013380229473114, -0.29641959071159363]","[-0.9354183599352837, 0.8943706043064594]",,,
