epoch,G03,G06,G07,G11,G13,G16,G19,G21,G23,G25,G27,G31
08 11 15 1 57 0.0000000,"[-0.2129014980395043, -0.023462857700765838]","[-0.47269639145693265, -0.029970410998515606]","[0.9478068933156409, -0.0012918336196179325]",,"[-2.0931344339060205, -0.04264649875484405]","[-2.2044981868898414, -0.0353799559825374]","[1.2697468381335082, -0.011028980449987458]",,"[-3.000297152558433, -0.040062850482758705]","[0.2762737904302215, 0.007944732187847858]","[0.07872084209902619, 0.021024516764860834]",
08 11 15 1 57 30.0000000,"[-0.2250527647552243, -0.024302533431439954]","[-0.48032625947114, -0.015259736028414682]","[0.942583055697308, -0.010447675236665788]",,"[-2.1051403648348357, -0.02401186185763038]","[-2.2232943006186145, -0.0375922274575462]","[1.2682531655871234, -0.0029873450927695444]",,"[-3.012173917195722, -0.02375352927457719]","[0.272592086426533, -0.0073634080073770045]","[0.08509116806649741, 0.012740651934942449]",
08 11 15 1 58 0.0000000,"[-0.23313477169122532, -0.01616401387200206]","[-0.49217072305197146, -0.02368892716166293]","[0.9437941556429337, 0.0024221998912512532]",,"[-2.122741538629786, -0.03520234758990082]","[-2.2408631733571083, -0.03513774547698745]","[1.2658874972864578, -0.004731336601331293]",,"[-3.037849017920771, -0.05135020145009861]","[0.2695724307937317, -0.006039311265602532]","[0.0922608361201589, 0.014339336107322964]",
08 11 15 1 58 30.0000000,"[-0.24223409120126238, -0.018198639020074125]","[-0.49952607002059685, -0.014710693937250772]","[0.9346140929753304, -0.01836012533520659]",,"[-2.1470521520671277, -0.04862122687468329]","[-2.252287789589028, -0.022849232463839186]","[1.2657502415054542, -0.0002745115620070848]",,"[-3.054085685460864, -0.03247333508018535]","[0.26595531941938155, -0.007234222748700336]","[0.09431968231878596, 0.004117692397254125]",
08 11 15 1 59 0.0000000,"[-0.2500658171093866, -0.015663451816248397]","[-0.5169496164557604, -0.03484709287032717]","[0.9386833527550493, 0.008138519559437896]",,"[-2.1500072055870154, -0.0059101070397753475]","[-2.269880883378076, -0.03518618757809655]","[1.2604860417919126, -0.01052839942708328]",,"[-3.0796073893602562, -0.05104340779878491]","[0.2560566673067286, -0.0197973042253059]","[0.09116277090498137, -0.006313822827609172]",
08 11 15 1 59 30.0000000,"[-0.253610265332072, -0.007088896445370807]","[-0.528963627390477, -0.02402802186943309]","[0.9384169117153691, -0.0005328820793604194]",,"[-2.1763040115548944, -0.052593611935757956]","[-2.2799410028387124, -0.02012023892127246]","[1.2618505385631955, 0.0027289935425658385]",,"[-3.0739960054494677, 0.011222767821577051]","[0.2515837107063259, -0.0089459132008054]","[0.10197376189997343, 0.021621981989984107]",
08 11 15 2 0 0.0000000,"[-0.26010170603589255, -0.012982881407641145]","[-0.5386200500304297, -0.0193128452799054]","[0.9360512528982783, -0.004731317634181664]",,"[-2.1948013737039553, -0.036994724298121895]","[-2.291470564311604, -0.023059122945783272]","[1.2638125005596021, 0.003923923992813272]",,"[-3.082199127121819, -0.01640624334470253]","[0.24652135940312614, -0.010124702606399527]","[0.10027015145377005, -0.003407220892406748]",
08 11 15 2 0 30.0000000,"[-0.26091717019958693, -0.0016309283273887587]","[-0.5484137284513857, -0.01958735684191204]","[0.9391354821932678, 0.006168458589979053]",,"[-2.2084947645507453, -0.027386781693579998]","[-2.3153128882989233, -0.04768464797463867]","[1.2610673564888082, -0.005490288141587918]",,"[-3.0957229516475735, -0.027047649051509026]","[0.2355892441882088, -0.021864230429834652]","[0.09436003493041945, -0.011820233046701212]",
08 11 15 2 1 0.0000000,"[-0.2669483919757125, -0.012062443552251167]","[-0.5630356181923182, -0.029243779481864962]","[0.9452716871446656, 0.012272409902795545]",,"[-2.243196531117742, -0.06940353313399328]","[-2.3462199066482086, -0.06181403669857045]","[1.2580315598113534, -0.006071593354909588]",,"[-3.111677046586908, -0.031908189878668836]","[0.23176221388119012, -0.007654060614037394]","[0.09892181469429051, 0.009123559527742131]",
08 11 15 2 1 30.0000000,"[-0.27008916234486424, -0.006281540738303448]","[-0.5724659713713739, -0.018860706358111434]","[0.9585452211589685, 0.026547068028605736]",,"[-2.2577861198022178, -0.029179177368951592]","[-2.3601232164276666, -0.027806619558916168]","[1.2571353524900928, -0.0017924146425212228]",,"[-3.1362218094910475, -0.04908952580827908]","[0.2228162911968099, -0.01789184536876043]","[0.0959344506343709, -0.005974728119839234]",
08 11 15 2 2 0.0000000,"[-0.2709046170249829, -0.0016309093602373537]","[-0.5836079960353847, -0.022284049328021638]","[0.9687183753500532, 0.020346308382169553]",,"[-2.2624770753411907, -0.009381911077945837]","[-2.388365824380149, -0.05648521590496447]","[1.2567397356753107, -0.0007912336295641254]",,"[-3.1821059533336884, -0.09176828768528189]","[0.21814956619196701, -0.009333450009685773]","[0.09961617360520947, 0.007363445941677148]",
08 11 15 2 2 30.0000000,"[-0.2699599676026123, 0.001889298844741205]","[-0.584940191750211, -0.0026643914296524684]","[0.9803448494758893, 0.023252948251672123]",,"[-2.282282421638098, -0.03961069259381489]","[-2.4046347929766982, -0.03253793719309872]","[1.2514997475287488, -0.010479976293123805]",,"[-3.227392631951206, -0.09057335723503535]","[0.21452437481171516, -0.007250382760503715]","[0.10993466358319948, 0.020636979955980017]",
08 11 15 2 3 0.0000000,"[-0.27021026759763966, -0.0005005999900546954]","[-0.5897683935866123, -0.009656403672802627]","[0.988927418467644, 0.017165137983509382]",,"[-2.273312296870313, 0.017940249535570274]","[-2.4252637024103514, -0.041257818867306284]","[1.2473578340809397, -0.00828382689561824]",,"[-3.2627080142715545, -0.07063076464069695]","[0.21209411388171118, -0.00486052186000796]","[0.1185253125808563, 0.01718129799531365]",
08 11 15 2 3 30.0000000,"[-0.2710418728059869, -0.0016632104166944828]","[-0.5987869889062326, -0.018037190639240697]","[0.9934326761245034, 0.00901051531371877]",,"[-2.3080867076218246, -0.0695488215030231]","[-2.4560011544386007, -0.06147490405649859]","[1.2435953679525344, -0.007524932256810501]",,"[-3.3133073347037234, -0.10119864086433772]","[0.2079602614726539, -0.008267704818114563]","[0.11793592736163383, -0.0011787704384449427]",
08 11 15 2 4 0.0000000,"[-0.2745055968382548, -0.006927448064535824]","[-0.6057628601047294, -0.013951742396993483]","[0.9929805372027101, -0.0009042778435865984]",,"[-2.2922940989976244, 0.031585217248400355]","[-2.479948423666892, -0.04789453845658276]","[1.2358443946855522, -0.01550194653396453]",,"[-3.3550980071996657, -0.08358134499188452]","[0.1982957588267995, -0.01932900529170878]","[0.11889671782865818, 0.0019215809340487056]",
08 11 15 2 4 30.0000000,"[-0.27665325671677543, -0.004295319757041227]","[-0.6136510796691403, -0.015776439128821984]","[0.9948214034299161, 0.0036817324544120567]",,"[-2.3019182205811206, -0.019248243166992474]","[-2.512026160899445, -0.06415547446510583]","[1.2377094819633137, 0.0037301745555229355]",,"[-3.3764777786841, -0.0427595429688683]","[0.18917221826620745, -0.018247081121184117]","[0.12904565096918796, 0.020297866281059562]",
08 11 15 2 5 0.0000000,"[-0.2792692155288927, -0.005231917624234583]","[-0.6238000222932452, -0.020297885248209635]","[0.9980348179835827, 0.006426829107333276]",,"[-2.296549066143032, 0.010738308876176994]","[-2.5354486375378524, -0.04684495327681493]","[1.2340842810994872, -0.0072504017276529]",,"[-3.412317963077908, -0.07168036878761619]","[0.18423097221578266, -0.009882492100849571]","[0.1376686105068763, 0.017245919075376648]",
08 11 15 2 5 30.0000000,"[-0.28226465011113966, -0.005990869164493873]","[-0.6421520676225512, -0.03670409065861202]","[0.9997545694744394, 0.0034395029817133604]",,"[-2.3154824356528083, -0.0378667390195524]","[-2.5593393941427074, -0.047781513209709914]","[1.2336402221835947, -0.0008881178317849958]",,"[-3.4533093124548087, -0.08198269875380149]","[0.18362543646833207, -0.0012110714949011836]","[0.15111978136454107, 0.02690234171532957]",
08 11 15 2 6 0.0000000,"[-0.2953363451986748, -0.02614339017507028]","[-0.6555305753285507, -0.026757015411999152]","[0.9953219844528203, -0.00886517004323828]",,"[-2.3533330241441335, -0.07570117698265033]","[-2.5723142145115983, -0.02594964073778172]","[1.2346171631788476, 0.0019538819905058347]",,"[-3.5117645608785066, -0.11691049684739596]","[0.17953195563805813, -0.008186961660547887]","[0.16516035640857796, 0.02808115008807377]",
08 11 15 2 6 30.0000000,"[-0.2995105691865163, -0.008348447975683015]","[-0.6663173452729878, -0.021573539888874116]","[0.9924880361857076, -0.005667896534225392]",,"[-2.398530889081757, -0.09039572987524735]","[-2.58126819823473, -0.017907967446263662]","[1.2357394399610053, 0.00224455356431541]",,,"[0.17428388748559476, -0.01049613630492674]","[0.1727094717816433, 0.015098230746130703]",
08 11 15 2 7 0.0000000,"[-0.3043710625957985, -0.00972098681856437]","[-0.6802206550524462, -0.027806619558916834]","[0.9896621584409218, -0.0056517554895716415]",,"[-2.4162612481353842, -0.03546071810725415]","[-2.6057079779635988, -0.048879559457737365]","[1.2351258147240782, -0.0012272504738541912]",,,"[0.17694020839292057, 0.005312641814651631]","[0.1868953731290106, 0.028371802694734605]",
08 11 15 2 7 30.0000000,"[-0.3064783698626856, -0.0042146145337742524]","[-0.6934134648763323, -0.026385619647772085]","[0.9923911424999128, 0.005457968117982048]",,"[-2.418764172217053, -0.00500584816333749]","[-2.617826953106437, -0.024237950285676213]","[1.2370393441029497, 0.0038270587577429183]",,,"[0.17621355790911997, -0.001453300967601212]","[0.19361287381015346, 0.013435001362285703]",
08 11 15 2 8 0.0000000,"[-0.31010356124293814, -0.0072503827605050475]","[-0.7043455611240995, -0.021864192495534507]","[1.0021283177810067, 0.019474350562187936]",,"[-2.444334308733981, -0.051140273033856154]","[-2.6426462275725844, -0.049638548932295024]","[1.2380324356264307, 0.0019861830469620756]",,,"[0.17775568204018977, 0.0030842482621395995]","[0.20518282582897784, 0.023139904037648762]",
08 11 15 2 8 30.0000000,"[-0.31472992415257206, -0.009252725819267837]","[-0.7152534458048867, -0.021815769361574366]","[1.004849221834096, 0.005441808106178669]",,"[-2.4626056109057206, -0.03654260434347911]","[-2.6744413637536533, -0.06359027236213777]","[1.238823688223145, 0.0015825051934283962]",,,"[0.16917309408128478, -0.01716517591780997]","[0.20776647410106408, 0.005167296544172473]",
08 11 15 2 9 0.0000000,"[-0.31582798936775003, -0.002196130430355936]","[-0.7291971271631285, -0.02788736271648351]","[1.0111468941334776, 0.012595344598762992]",,"[-2.4606436489093135, 0.00392392399281416]","[-2.6884254166906785, -0.02796810587405041]","[1.2380647271993126, -0.0015179220476646549]",,,"[0.17001277929553393, 0.0016793704284983058]","[0.2092682266533501, 0.003003505104572035]",
08 11 15 2 9 30.0000000,"[-0.3209710743449419, -0.010286169954383695]","[-0.7348246521185705, -0.011255049910884107]","[1.0118896856619317, 0.0014855830569082684]",,"[-2.508077996888926, -0.09486869595922531]","[-2.7120578122617545, -0.047264791142151985]","[1.2429413901039739, 0.009753325809322533]",,,"[0.16500694061577081, -0.010011677359526239]","[0.2060790331502389, -0.006378387006222397]",
08 11 15 2 10 0.0000000,"[-0.32741406346407764, -0.012885978238271534]","[-0.745328830495099, -0.02100835675305701]","[1.00715836802775, -0.009462635268363329]","[0.06208853877700182, 0.12417707755400366]","[-2.5420288729544174, -0.06790175213098237]","[-2.7362150193898644, -0.04831441425621996]","[1.2424085080246134, -0.0010657641587208389]",,,"[0.15749818733791354, -0.015017506555714542]","[0.2122878917697264, 0.012417717238975001]",
08 11 15 2 10 30.0000000,"[-0.33541533672608725, -0.016002546524019223]","[-0.7492366229268345, -0.007815584863470892]","[1.0120834540663717, 0.009850172077243258]","[0.1304424393133532, 0.13670780107270275]","[-2.6016710002731864, -0.1192842546375381]","[-2.761696342226899, -0.05096264567406905]","[1.2410682228203103, -0.002680570408606364]",,,"[0.14908515621646878, -0.016826062242889517]","[0.22418078796809304, 0.023785792396733285]",
08 11 15 2 11 0.0000000,"[-0.3454996772372789, -0.02016868102238334]","[-0.7601767896969284, -0.021880333540187813]","[1.0144571834057885, 0.004747458678833638]","[0.1960915768412681, 0.1312982750558298]","[-2.642347466509297, -0.08135293247222108]","[-2.7769076266706287, -0.030422568887459533]","[1.2422631722377082, 0.0023898988347959005]",,,"[0.1475591731300523, -0.003051966172832987]","[0.23592027785722758, 0.02347897977826907]",
08 11 15 2 11 30.0000000,"[-0.35964519752228696, -0.02829104057001608]","[-0.7725702858853486, -0.024786992376840455]","[1.0218771324873277, 0.014839898163078404]","[0.25799440825258113, 0.12380566282262608]","[-2.6828705359197516, -0.08104613882090916]","[-2.797383120311475, -0.04095098728169244]","[1.2376691103845305, -0.009188123706355356]",,,"[0.1437563638735886, -0.0076056185129274026]","[0.23852816614701844, 0.005215776579581721]",
08 11 15 2 12 0.0000000,"[-0.36954384015136554, -0.01979728525815716]","[-0.7779475203293388, -0.010754468887980373]","[1.0167824896112458, -0.010189285752163713]","[0.3362469514180102, 0.15650508633085813]","[-2.7240233716117856, -0.08230567138406819]","[-2.8285969417956487, -0.06242764296834746]","[1.2361835083604722, -0.0029712040481166824]",,,"[0.13444710646373292, -0.01861851481971133]","[0.2482572424550611, 0.0194581526160853]",
08 11 15 2 12 30.0000000,"[-0.38078274901759634, -0.022477817732461602]","[-0.7877331282279683, -0.019571215797258956]","[1.017832103241739, 0.002099227260986325]","[0.4037530962177849, 0.13501228959954936]","[-2.743392738998703, -0.03873873477383505]","[-2.8401507338026697, -0.023107584014042004]","[1.2340681305712586, -0.0042307555784271145]",,,"[0.13285654971512817, -0.003181113497209509]","[0.250001224480048, 0.0034879640499738684]",
08 11 15 2 13 0.0000000,"[-0.3927644683794309, -0.023963438723669128]","[-0.7973976213902476, -0.019328986324558706]","[1.023701848186306, 0.011739489889134092]","[0.4660192623545729, 0.12453233227357607]","[-2.7569407750914374, -0.0270960721854685]","[-2.8664394597646465, -0.05257745192395369]","[1.2274798151487925, -0.013176630844932369]",,,"[0.1230144197094869, -0.01968426001128254]","[0.24529411841284654, -0.009414212134402966]",
08 11 15 2 13 30.0000000,"[-0.39925590908325237, -0.012982881407642921]","[-0.8094520133873225, -0.02410878399414984]","[1.0271978637914563, 0.006992031210300453]","[0.5277686779730795, 0.1234988312370131]","[-2.7892365112625606, -0.06459147234224627]","[-2.8818687336633717, -0.030858547797450342]","[1.2260426457422693, -0.0028743388130463288]",,,"[0.1201804714423742, -0.005667896534225392]","[0.24976707501324924, 0.0089459132008054]",
08 11 15 2 14 0.0000000,"[-0.4108823737255136, -0.023252929284522494]","[-0.8224914074184018, -0.026078788062158464]","[1.0301206162548873, 0.005845504926861977]","[0.5657000096219713, 0.07586266329778368]","[-2.792837481592257, -0.00720194065939328]","[-2.891856189972343, -0.019974912617942486]","[1.2205281555172756, -0.011028980449987458]",,,"[0.11037064249318984, -0.019619657898368725]","[0.23944858503525923, -0.020636979955980017]",
08 11 15 2 14 30.0000000,"[-0.4170427902438911, -0.012320833036755019]","[-0.8344731267802367, -0.023963438723669794]","[1.0353848254520042, 0.010528418394233796]","[0.6276028505168592, 0.12380568178977569]","[-2.8156786435337695, -0.04568232388302462]","[-2.9052346976783423, -0.026757015411998708]","[1.2146099589880233, -0.01183639305850459]",,,"[0.10201413347875676, -0.016713018028866156]","[0.23977154818195157, 0.0006459262933846688]",
08 11 15 2 15 0.0000000,"[-0.42314667517168214, -0.012207769855582029]","[-0.8477708818450945, -0.026595510129715727]","[1.0380976779499163, 0.0054257049958241765]","[0.6874710472965253, 0.1197363935593323]","[-2.8479662807318404, -0.06457527439614186]","[-2.9052104861113626, 4.8423133959474285e-05]","[1.212042442277016, -0.005135033422014601]",,,"[0.09729894740565381, -0.009430372146205901]","[0.24248439119628884, 0.005425686028674548]",
08 11 15 2 15 30.0000000,"[-0.4306231368766573, -0.014952923409950358]","[-0.860309704336845, -0.025077644983500846]","[1.0319049698586573, -0.012385416182517872]","[0.7595793244718045, 0.14421655435055847]","[-2.839278738048389, 0.017375085366903242]","[-2.9143420971942815, -0.018263222165837867]","[1.2135038232505189, 0.002922761947005803]",,,"[0.09353650024439863, -0.007524894322510357]","[0.23784187775842636, -0.009285026875724967]",
08 11 15 2 16 0.0000000,"[-0.43101069265268777, -0.000775111552060892]","[-0.8712256500563837, -0.0218318914390776]","[1.0324539929826715, 0.0010980462480283393]","[0.8120356616594089, 0.10491267437520868]","[-2.861167170561628, -0.04377686502647826]","[-2.930498031060382, -0.03231186773220074]","[1.2113319328378684, -0.004343780825300847]",,,"[0.09096899301696615, -0.005135014454864972]","[0.23702641359473198, -0.0016309283273887587]",
08 11 15 2 16 30.0000000,"[-0.4368723575913531, -0.011723329877330713]","[-0.8847979261668235, -0.027144552220879525]","[1.0226118629770298, -0.019684260011283428]","[0.8640560009698719, 0.10404067862092603]","[-2.905880595521001, -0.0894268499187465]","[-2.954631007654362, -0.04826595318796034]","[1.2085141350989839, -0.005635595477769151]",,,"[0.0951835885835901, 0.008429191133247915]","[0.24294460064040946, 0.011836374091354962]",
08 11 15 2 17 0.0000000,"[-0.4399404553252646, -0.006136195467822958]","[-0.8947369498582598, -0.019878047382872577]","[1.021392701992652, -0.0024383219687553748]","[0.9115226500059412, 0.09493329807213868]","[-2.967072926976742, -0.12238466291148153]","[-2.973079946669463, -0.03689787803020206]","[1.2080054835537537, -0.0010173030904603308]",,,"[0.09787220106379779, 0.005377224960415372]","[0.24735297409504886, 0.008816746909278805]",
08 11 15 2 17 30.0000000,"[-0.4392137953578894, 0.0014533199347503967]","[-0.9092619553969722, -0.029050011077424776]","[1.0196164473619334, -0.0035525092614374643]","[0.9482105901363251, 0.0733758802607678]","[-2.97685045486947, -0.0195550557854558]","[-2.995355925475158, -0.044551957611389525]","[1.2112350581192233, 0.006459149130939146]",,,"[0.0967660653262934, -0.002212271475008798]","[0.24989626027192635, 0.005086572353754981]",
08 11 15 2 18 0.0000000,"[-0.44715854651288645, -0.015889502309994086]","[-0.9180140812261872, -0.01750425165843006]","[1.0176544853655267, -0.003923923992813272]","[0.9966945612300053, 0.09696794218736038]","[-3.005658245957769, -0.05761558217659868]","[-3.0188510557816555, -0.04699026061299527]","[1.2085787372118972, -0.005312641814652075]",,,"[0.09290673396281801, -0.007718662726950764]","[0.2504210623453851, 0.00104960414691746]",
08 11 15 2 18 30.0000000,"[-0.45116321366326684, -0.008009334300760784]","[-0.9286232332944125, -0.02121830413645065]","[1.0226926156181717, 0.01007626050528998]","[1.0444195523327027, 0.09544998220539469]","[-3.0239295576130836, -0.03654262331062874]","[-3.040852523025343, -0.044002934487375356]","[1.2122200696368026, 0.0072826648498107716]",,,"[0.09128387615775635, -0.003245715610123323]","[0.25422389056899863, 0.007605656447227105]",
08 11 15 2 19 0.0000000,"[-0.45912411534649333, -0.01592180336645299]","[-0.9414284778586932, -0.025610489128561342]","[1.0155229475645102, -0.014339336107322964]","[1.0835377533930908, 0.0782364021207762]","[-3.0210794493341675, 0.0057002165578321495]","[-3.0512678972055536, -0.02083074836042087]","[1.212082813855799, -0.0002745115620070848]",,,"[0.08786860371017302, -0.006830544895166657]","[0.24732067303859218, -0.013806435060812916]",
08 11 15 2 19 30.0000000,"[-0.46968482531360856, -0.021121419934230445]","[-0.950487435273522, -0.018117914829657522]","[1.019043184220215, 0.007040473311409556]","[1.1232211281057207, 0.0793667494252599]","[-3.0489829625788794, -0.055807026489423706]","[-3.068836769944047, -0.03513774547698656]","[1.208958212982026, -0.006249201747546174]",,,"[0.08145790616391846, -0.012821395092509125]","[0.25528963576056984, 0.015937925443955336]",
08 11 15 2 20 0.0000000,"[-0.48609912021348745, -0.03282858979975778]","[-0.9547585434635827, -0.008542216380121426]","[1.0270525280045506, 0.016018687568671197]","[1.153191558071386, 0.05994085993133069]","[-3.084677811185782, -0.07138969721380573]","[-3.0894333688376685, -0.041193197787243285]","[1.2088290277233493, -0.0002583705173533346]",,,"[0.0782202515925472, -0.006475309142742525]","[0.2447531658111597, -0.02107293989882031]",
