epoch,G03,G06,G07,G08,G11,G13,G16,G19,G21,G23,G25,G27
08 11 15 2 44 0.0000000,"[-1.0407943514688756, -0.021282868315064096]","[-1.5560807385407909, -0.043841448172242004]","[0.7052336979230338, 0.01919982003303211]","[0.2115208602235672, 0.03523462967920743]","[1.783725231574003, 0.02816187427849215]",,,"[0.27809850612919984, 0.006652936502529627]",,,"[-0.48166653519186786, 0.004198435554821245]","[0.8259712630117484, -0.006943589109190018]"
08 11 15 2 44 30.0000000,"[-1.053680358157873, -0.025772013377995062]","[-1.5676910526548236, -0.023220628228065365]","[0.7038692011517507, -0.0027289935425662826]","[0.2235267911523824, 0.02401186185763038]","[1.793987199444981, 0.020523935741955768]",,,"[0.2770246619645773, -0.0021476883292450566]",,,"[-0.4882306390473543, -0.013128207710972895]","[0.8265041450911088, 0.0010657641587208389]"
08 11 15 2 45 0.0000000,"[-1.0639261755006229, -0.020491634685499527]","[-1.5830476728854586, -0.030713240461269997]","[0.6986857351122007, -0.0103669320791]","[0.23123740232415635, 0.015421222343547923]","[1.8084314618261264, 0.028888524762290757]",,,"[0.27813886822440836, 0.002228412519662104]",,,"[-0.49681323648983433, -0.017165194884960044]","[0.8195524854595921, -0.013903319263033342]"
08 11 15 2 45 30.0000000,"[-1.072306905565611, -0.016761460129976147]","[-1.592809050249958, -0.01952275472899867]","[0.7001713466198338, 0.002971223015266311]","[0.22771716566845157, -0.007040473311409556]","[1.8209541337896482, 0.025045343927043717]",,,"[0.27999587549626836, 0.003714014543720001]",,,"[-0.5026910519567283, -0.011755630933787842]","[0.8260681472139684, 0.013031323508752468]"
08 11 15 2 46 0.0000000,"[-1.0816726755989032, -0.018731540066584618]","[-1.6105555503482383, -0.035493000196560764]","[0.6928644227851686, -0.014613847669330493]","[0.22848417824746026, 0.0015340251580173714]","[1.8237880820567618, 0.005667896534227168]",,,"[0.27557135151340084, -0.008849047965735046]",,,"[-0.5104016536449274, -0.015421203376398296]","[0.8322689353111294, 0.01240157619432214]"
08 11 15 2 46 30.0000000,"[-1.0921284118743217, -0.02091147255083703]","[-1.6269940852658227, -0.032877069835168804]","[0.6961908910364334, 0.006652936502529627]","[0.2354923599859884, 0.01401636347705626]","[1.844562317793745, 0.04154847147396623]",,,"[0.2728423579708348, -0.005457987085132121]",,,"[-0.5125008809059128, -0.0041984545219708735]","[0.836394707714285, 0.008251544806311184]"
08 11 15 2 47 0.0000000,"[-1.1008643966588836, -0.01747196956912367]","[-1.6426413581031176, -0.03129454567458989]","[0.6973777604479294, 0.0023737388229920775]","[0.25861610401183466, 0.04624748805169254]","[1.8748476214166256, 0.06057060724576146]",,,"[0.270307151799859, -0.005070412341951602]",,,"[-0.5189035079298407, -0.012805254047855819]","[0.8443717599257394, 0.015954104422908788]"
08 11 15 2 47 30.0000000,"[-1.1103593519508528, -0.018989910583938396]","[-1.6603959382072997, -0.03550916020836414]","[0.6918471196947076, -0.011061281506443699]","[0.283588775303639, 0.04994534258360872]","[1.8946529866806827, 0.039610730528114146]",,,"[0.26571308046310627, -0.009188142673505428]",,,"[-0.5222461077421836, -0.006685199624685723]","[0.8455344082866805, 0.0023252967218820864]"
08 11 15 2 48 0.0000000,"[-1.120766655608736, -0.02081460731576623]","[-1.6845773569023899, -0.048362837390180324]","[0.6877051872797484, -0.008283864829918386]","[0.327987326605796, 0.08879710260431395]","[1.9120361520534885, 0.03476633074561164]",,"[11.355516343889773, 22.711032687779547]","[0.2628145490502303, -0.005797062825751986]",,,"[-0.5222218866916286, 4.844210110999114e-05]","[0.8456070619547706, 0.00014530733618034475]"
08 11 15 2 48 30.0000000,"[-1.1279928173186846, -0.01445232341989744]","[-1.7005395223640503, -0.03192433092332081]","[0.6756427247603469, -0.024124925038802925]","[0.3581434449699996, 0.060312236728407236]","[1.9326327604306837, 0.04119321675439025]",,"[11.33419309451235, -0.04264649875484494]","[0.25449839264743046, -0.016632312805599625]",,,"[-0.5172322080236689, 0.009979357335919481]","[0.8362251603603998, -0.0187638031887416]"
08 11 15 2 49 0.0000000,"[-1.1393609114435923, -0.02273618824981538]","[-1.7337798984739687, -0.06648075221983696]","[0.6684730851574099, -0.014339279205874078]","[0.38789588548067133, 0.059504881021343436]","[1.9448405397698405, 0.024415558678313687]",,"[11.338472282708313, 0.008558376391924583]","[0.24854789506172148, -0.01190099517141796]",,,"[-0.5195494247396497, -0.004634433431961682]","[0.8377026823785563, 0.0029550440363128594]"
08 11 15 2 49 30.0000000,"[-1.1506644224227367, -0.022607021958288787]","[-1.7491688102774856, -0.03077782360703374]","[0.6616748318351251, -0.013596506644569573]","[0.40184764684481333, 0.027903522728284003]","[1.9602617431462388, 0.03084240675279659]",,"[11.832564596177908, 0.9881846269391907]","[0.24873360242740983, 0.0003714147313766958]",,,"[-0.5236267455581203, -0.008154641636941129]","[0.832575738446018, -0.010253887865076639]"
08 11 15 2 50 0.0000000,"[-1.1609586723830216, -0.02058849992056988]","[-1.75924508026635, -0.0201525399777287]","[0.6645814527374778, 0.005813241804705438]","[0.4033009572959907, 0.0029066209023547174]","[1.9759493875623182, 0.03137528883215879]",,"[11.822197654615234, -0.02073388312534874]","[0.2488870087366417, 0.00030681261846376984]",,,"[-0.531692611449468, -0.016131731782695446]","[0.8322770153170311, -0.0005974462579736439]"
08 11 15 2 50 30.0000000,"[-1.16459195325275, -0.007266561739456723]","[-1.7783641381746653, -0.038238115816630724]","[0.6514774565934853, -0.026207992287984982]","[0.4033978414982107, 0.00019376840443996457]","[1.9957547433428005, 0.03961071156096452]",,"[11.793123431970828, -0.058148445288811246]","[0.24499537631670965, -0.0077832648398641355]",,,"[-0.539750397334914, -0.016115571770892068]","[0.8394305138753146, 0.014306997116567022]"
08 11 15 2 51 0.0000000,"[-1.1679507035933216, -0.006717500681143296]","[-1.7950529541201266, -0.033377631890922466]","[0.6480056620388901, -0.006943589109190462]","[0.41452371563399293, 0.02225174827156451]","[2.030706790937675, 0.06990409518974872]",,"[11.746197745020021, -0.09385137390161447]","[0.24226638277414358, -0.005457987085132121]",,,"[-0.5441507002672266, -0.008800605864625055]","[0.8444121220209477, 0.009963216291266175]"
08 11 15 2 51 30.0000000,"[-1.1736105296052204, -0.011319652023797477]","[-1.8087786460233728, -0.02745138380649248]","[0.6546020764344083, 0.013192828791036337]","[0.4160658397650634, 0.0030842482621409317]","[2.061823737703202, 0.062233893531054456]",,"[11.716178863469672, -0.060037763100698534]","[0.24078886075598716, -0.0029550440363128594]",,,"[-0.5425601245514717, 0.0031811514315096545]","[0.8487316723121185, 0.00863910058234163]"
08 11 15 2 52 0.0000000,"[-1.1836302869706483, -0.020039514730855856]","[-1.8185077318149907, -0.019458171583235817]","[0.6441221096248597, -0.020959933619097093]","[0.42484219612840857, 0.017552712726690345]","[2.088015569979385, 0.05238366455236587]",,"[11.718156975994306, 0.003956225049268625]","[0.23217398122420052, -0.01722975906357327]",,,"[-0.5514333746006121, -0.017746500098280826]","[0.8464790482254765, -0.0045052481732841265]"
08 11 15 2 52 30.0000000,"[-1.1924308643845485, -0.017601154827800336]","[-1.8249265093671467, -0.01283755510431206]","[0.6358624753290718, -0.01651926859157582]","[0.4426290678054725, 0.035573743354127885]","[2.096242903218716, 0.016454666478662006]",,,"[0.22879099086592403, -0.006765980716552988]",,,"[-0.5502222841385609, 0.0024221809241025127]","[0.8399956875275569, -0.012966721395839098]"
08 11 15 2 53 0.0000000,"[-1.1991080029704833, -0.013354277171869544]","[-1.8442312746411504, -0.03860953054800742]","[0.6327297849658222, -0.006265380726499181]","[0.4469647686248708, 0.008671401638796539]","[2.1209087618920552, 0.049331717346678516]",,,"[0.22152445757719197, -0.014533066577464115]",,,"[-0.5512476862020734, -0.0020508041270250743]","[0.8356034551175711, -0.008784464819971749]"
08 11 15 2 53 30.0000000,"[-1.2076179372612983, -0.01701986858163007]","[-1.8622038536839027, -0.03594515808550458]","[0.6357494405986235, 0.006039311265602532]","[0.45160729154630896, 0.009285045842876372]","[2.143233182798861, 0.044648841813611284]",,,"[0.2189165692874011, -0.005215776579581721]",,,"[-0.5560274364537898, -0.009559500503432794]","[0.8271904239961263, -0.016826062242889517]"
08 11 15 2 54 0.0000000,"[-1.2126883685703997, -0.010140862618202906]","[-1.8776331275826277, -0.0308585477974499]","[0.6413043024024003, 0.01110972360755369]","[0.4528506640976664, 0.002486745102714849]","[2.163078910158127, 0.039691454718532526]",,,"[0.21971589240644196, 0.0015986462380817024]",,,"[-0.5679364926639594, -0.023818112420339155]","[0.8205052148878647, -0.013370418216523294]"
08 11 15 2 54 30.0000000,"[-1.2219007133273103, -0.018424689513821146]","[-1.8923034689082452, -0.029340682651235017]","[0.6324149018250318, -0.017778801154737067]","[0.4527053377943373, -0.0002906526066581705]","[2.1901750297614715, 0.0541922392066887]",,,"[0.2149684242440324, -0.009494936324819125]",,,"[-0.5733944702655163, -0.010915955203113725]","[0.8217324558781443, 0.0024544819805591978]"
08 11 15 2 55 0.0000000,"[-1.234035838998377, -0.024270251342133342]","[-1.9135782761845574, -0.042549614552624515]","[0.6313652976781141, -0.002099208293835364]","[0.45286681462589495, 0.0003229536631152996]","[2.210537479188295, 0.04072489885364661]",,,"[0.20817825092764908, -0.013580346632766638]",,,"[-0.588484649456471, -0.030180358381909578]","[0.8219100832379311, 0.000355254719573761]"
08 11 15 2 55 30.0000000,"[-1.2466473151582176, -0.02522295231968119]","[-1.925963692367076, -0.024770832365037077]","[0.6348370827491341, 0.006943570142039945]","[0.45251157887347215, -0.0007104715048456001]","[2.228146714021996, 0.035218469667402275]",,,"[0.20802484461841741, -0.00030681261846332575]",,,"[-0.5964294006114685, -0.015889502309994974]","[0.8247844030838272, 0.005748639691792068]"
08 11 15 2 56 0.0000000,"[-1.2634976174188122, -0.03370060452118917]","[-1.9474564985819585, -0.04298561242976495]","[0.6357817226879301, 0.0018892798775920208]","[0.4616512509951418, 0.018279344243339324]","[2.246563361464215, 0.03683329488443832]",,,"[0.20178369442604804, -0.012482300384738743]",,,"[-0.6045275485921233, -0.01619629596130956]","[0.819382938105707, -0.010802929956240437]"
08 11 15 2 56 30.0000000,"[-1.276149455673861, -0.025303676510097795]","[-1.9549248802810322, -0.014936763398147423]","[0.6468349431556224, 0.022106440935384608]","[0.46598695181454186, 0.008671401638800091]","[2.253442357944067, 0.013757992959703813]",,,"[0.20194516177403155, 0.0003229346959670032]",,,"[-0.6105103377507137, -0.011965578317180814]","[0.8150633783309611, -0.008639119549491703]"
08 11 15 2 57 0.0000000,"[-1.299757630194382, -0.047216349041041994]","[-1.9835954155883282, -0.05734107061459204]","[0.6349743480137127, -0.02372119028381947]","[0.46895815586265766, 0.005942408096231588]","[2.2677170540041782, 0.02854939212022245]",,,"[0.19288622332635263, -0.01811787689535782]",,,"[-0.6202797856375399, -0.01953889577365242]","[0.8079906229302443, -0.01414551080143367]"
08 11 15 2 57 30.0000000,"[-1.3182711523552466, -0.0370270443217291]","[-2.009343179465043, -0.051495527753429915]","[0.6324552828873902, -0.00503813025264499]","[0.48290991722680143, 0.027903522728287555]","[2.274103539983452, 0.01277297195854743]",,,"[0.19022989293545178, -0.0053126607818017035]",,,"[-0.6278692820729641, -0.01517899287084834]","[0.8026537505814626, -0.010673744697563325]"
08 11 15 2 58 0.0000000,"[-1.3357108493186383, -0.0348793939267833]","[-2.041961859815708, -0.0652373607013299]","[0.6230330002306612, -0.018844565313457906]","[0.4818118614951983, -0.0021961114632063072]","[2.287514329778759, 0.02682157959061371]",,,"[0.18549857530127056, -0.00946263526836244]",,,"[-0.6386479814950743, -0.021557398844220366]","[0.7918831406488287, -0.021541219865267802]"
08 11 15 2 58 30.0000000,"[-1.350825249560148, -0.03022880048301957]","[-2.0678872510522095, -0.05185078247300279]","[0.6249707411765131, 0.0038754818917037252]","[0.48970817054908533, 0.015792618107774103]","[2.302136229003265, 0.029243798449012814]",,,"[0.18672581629155016, 0.0024544819805591978]",,,"[-0.6466411747511822, -0.015986386512215844]","[0.7865139577600153, -0.010738365777626768]"
08 11 15 2 59 0.0000000,"[-1.3617492847691635, -0.02184807041803083]","[-2.1128751970571646, -0.0899758920099103]","[0.6286847367530832, 0.0074279911531403]","[0.5003657552348466, 0.021315169371522558]","[2.317428247120988, 0.030584036235445918]",,,"[0.1860314573806312, -0.0013887178218379148]",,,"[-0.6496850514345383, -0.006087753366712079]","[0.7777618224472251, -0.017504270625580354]"
08 11 15 2 59 30.0000000,"[-1.381159004767714, -0.038819439997101135]","[-2.1446461121876785, -0.06354183026102778]","[0.6237838717650168, -0.009801729976132822]","[0.5082216927099497, 0.015711874950206095]","[2.3266567518897006, 0.018457009537424796]",,,"[0.18632210998729137, 0.0005813052133203378]",,,"[-0.6611500297616661, -0.02292995665425579]","[0.7703661038998164, -0.014791437094817448]"
08 11 15 3 0 0.0000000,"[-1.401497252111132, -0.04067649468683587]","[-2.1615690870835134, -0.03384594979166966]","[0.6248980780248479, 0.002228412519662104]","[0.5241111950199455, 0.031779004619991724]","[2.32773866657665, 0.002163829373898807]",,,"[0.18254351229780785, -0.007557195378967041]",,,"[-0.6626840738868345, -0.0030680882503366647]","[0.7794573434039518, 0.018182479008270747]"
