epoch,G02,G03,G04,G06,G07,G08,G11,G13,G16,G17,G19,G20,G21,G23,G25,G27,G28,G29,G31,G32
08 11 15 6 35 59.9950000,,,"[-247690.5565282767, 0.18045236868783832]",,,,"[-533888.3154505434, 0.003730155760422349]",,,"[3.74676442494183, 0.0008719862707948778]",,"[2.6464732628664933, 0.005780935985967517]",,,,,"[2.791012784397026, -0.018085604289808543]",,,"[2.2141465275199153, -0.001953891187440604]"
08 11 15 6 36 29.9950000,,,"[-247690.50927962962, 0.09449729416519403]",,,,"[-533888.3283042426, -0.025707398308441043]",,,"[3.7498728883274453, 0.006216926771230646]",,"[2.664316651353147, 0.03568677697330713]",,,,,"[2.79545344705366, 0.008881325313268462]",,,"[2.2153576170967426, 0.0024221791536547244]"
08 11 15 6 36 59.9950000,,,"[-247690.39715694304, 0.224245373159647]",,,,"[-533888.3273918882, 0.0018247086554765701]",,,"[3.7741754205726465, 0.04860506449040258]",,"[2.6775498250499368, 0.02646634739357978]",,,,,"[2.7756238702231713, -0.03965915366097761]",,,"[2.230076394160278, 0.029437554127071053]"
08 11 15 6 37 29.9950000,,,"[-247690.3479867003, 0.09834048547782004]",,,,"[-533888.3360632905, -0.017342804465442896]",,,"[3.77704974160406, 0.005748642062826548]",,"[2.679568307939917, 0.0040369657799601555]",,,,,"[2.777933016416682, 0.004618292387021938]",,,"[2.2267903041501995, -0.006572180020157248]"
08 11 15 6 37 59.9950000,,,"[-247690.30654320997, 0.08288698067190126]",,,,"[-533888.3582423803, -0.04435817967168987]",,,"[3.7855031478611636, 0.01690681251420756]",,"[2.6766293966793455, -0.005877822521142662]",,,,,"[2.777182140140212, -0.001501752552940161]",,,"[2.237052271113498, 0.020523933926597238]"
08 11 15 6 38 29.9950000,,,"[-247690.23495973338, 0.1431669531739317]",,,,"[-533888.3687384918, -0.020992222940549254]",,,"[3.801852858429811, 0.03269942113729485]",,"[2.6919456447358243, 0.030632496112957597]",,,,,"[2.771231649667243, -0.0119009809459385]",,,"[2.2446256186522078, 0.015146695077419283]"
08 11 15 6 38 59.9950000,,,"[-247690.18787256494, 0.09417433687485754]",,,,"[-533888.374139952, -0.010802920442074537]",,,"[3.8067456611934176, 0.009785605527213193]",,"[2.6963701597996987, 0.008849030127748847]",,,,,"[2.784836224463106, 0.0272091495917266]",,,"[2.2476291214115918, 0.006007005518767983]"
08 11 15 6 39 29.9950000,,,"[-247690.15610164456, 0.06354184076189995]",,,,"[-533888.3773210803, -0.006362256594002247]",,,"[3.8146419666909424, 0.015792610995049472]",,"[2.7128006105776876, 0.03286090155597776]",,,,,"[2.78821113007416, 0.0067498112221073825]",,,"[2.2520536357478704, 0.008849028672557324]"
08 11 15 6 39 59.9950000,,,"[-247690.11087148043, 0.09046032826881856]",,,,"[-533888.3768931618, 0.0008558370172977448]",,,"[3.805712198090987, -0.017859537199910847]",,"[2.7298285319120623, 0.03405584266874939]",,,,,"[2.7703758162961094, -0.03567062755610095]",,,"[2.267926985019585, 0.031746698543429375]"
08 11 15 6 40 29.9950000,,,"[-247690.1221992062, -0.022655451553873718]",,,,"[-533888.3991126216, -0.04443891951814294]",,,"[3.8092728027695557, 0.007121209357137559]",,"[2.724152557144407, -0.011351949535310268]",,,,,"[2.7755269836497973, 0.010302334707375849]",,,"[2.2915270867815707, 0.04720020352397114]"
08 11 15 6 40 59.9950000,,,"[-247690.12781866256, -0.011238912702538073]",,,,"[-533888.4151313014, -0.03203735966235399]",,,"[3.814464340516679, 0.010383075494246441]",,"[2.7322103418409824, 0.01611556939315051]",,,,,"[2.76721083198845, -0.016632303322694497]",,,"[2.2791336018708535, -0.024786969821434468]"
08 11 15 6 41 29.9950000,,,"[-247690.0877881101, 0.08006110490532592]",,,,"[-533888.4295028994, -0.028743196045979857]",,,"[3.8244517932689632, 0.019974905504568596]",,"[2.738475712481886, 0.012530741281807423]",,,,,"[2.769964046581663, 0.005506429186425521]",,,"[2.2864970274968073, 0.014726851251907647]"
08 11 15 6 41 59.9950000,,,"[-247690.05914180126, 0.057292617682833225]",,,,"[-533888.4394176872, -0.01982957567088306]",,,"[3.8289651214481637, 0.009026656358400942]",,"[2.736626781639643, -0.00369786168448627]",,,,,"[2.769665309228003, -0.000597474707319634]",,,"[2.2839214435371105, -0.005151167919393629]"
08 11 15 6 42 29.9950000,,,"[-247690.02909062844, 0.06010234565474093]",,,,"[-533888.4541526122, -0.02946985000744462]",,,"[3.840422028068133, 0.022913813239938463]",,"[2.7396464325720444, 0.006039301864802837]",,,,,"[2.775244394452784, 0.011158170449562022]",,,"[2.2916966393240727, 0.015550391573924571]"
08 11 15 6 42 59.9950000,,,"[-247689.9846517094, 0.08887783804675564]",,,,"[-533888.4723835494, -0.03646187437698245]",,,"[3.8549874016289323, 0.029130747121598688]",,"[2.734592151187826, -0.010108562768436968]",,,,,"[2.7628428372254348, -0.024803114454698516]",,,"[2.289266385952942, -0.00486050674226135]"
08 11 15 6 43 29.9950000,,,"[-247689.9851684411, -0.00103346339892596]",,,,"[-533888.4848658474, -0.02496459591202438]",,,"[3.8654512167249777, 0.020927630192090874]",,"[2.747671919176355, 0.026159535977058113]",,,,,"[2.756367544679051, -0.012950585092767142]",,,"[2.2713503319828305, -0.03583210794022307]"
08 11 15 6 43 59.9950000,,,"[-247689.93589323713, 0.09855040797265247]",,,,"[-533888.4893468793, -0.008962063817307353]",,,"[3.8704974246129495, 0.010092415775943664]",,"[2.7639651141362265, 0.03258638991974294]",,,,,"[2.7573283422589157, 0.0019215951597288952]",,,"[2.2784715395537205, 0.01424241514177993]"
08 11 15 6 44 29.9950000,,,"[-247689.89442552495, 0.08293542434694245]",,,,"[-533888.4945464917, -0.010399224702268839]",,,"[3.8810904225965714, 0.021185995967243798]",,"[2.777424357889686, 0.02691848750691861]",,,,,"[2.7543006184750993, -0.006055447567632655]",,,"[2.2761300994898193, -0.004682880127802491]"
08 11 15 6 44 59.9950000,,,"[-247689.8574226971, 0.07400565571151674]",,,,"[-533888.496128982, -0.0031649807933717966]",,,"[3.888130891165929, 0.014080937138714944]",,"[2.778328637534287, 0.001808559289202094]",,,,,"[2.74511248291401, -0.018376271122178878]",,,"[2.283396637736587, 0.01453307649353519]"
08 11 15 6 45 29.9950000,,,"[-247689.82003232042, 0.0747807533480227]",,,,"[-533888.481038804, 0.03018035599961877]",,,"[3.9051749606451267, 0.034088138958395575]",,"[2.791997804364655, 0.02733833366073668]",,,,,"[2.743069780131009, -0.0040854055660020094]",,,"[2.2869814633158967, 0.007169651158619672]"
08 11 15 6 45 59.9950000,,,"[-247689.74701975798, 0.14602512487908825]",,,,"[-533888.4694204171, 0.023236773908138275]",,,"[3.897730795255484, -0.01488833077928575]",,"[2.8007903147954494, 0.01758502086158842]",,,,,"[2.745386996846719, 0.004634433431419893]",,,"[2.30666570836911, 0.03936849010642618]"
08 11 15 6 46 29.9950000,,,"[-247689.7473750108, -0.0007105056429281831]",,,,"[-533888.4799407502, -0.021040666149929166]",,,"[3.889786045285291, -0.015889499940385576]",,"[2.811972710478585, 0.022364791366271675]",,,,,"[2.7418748401969424, -0.007024313299552887]",,,"[2.333979818620719, 0.05462822050321847]"
08 11 15 6 46 59.9950000,,,"[-247689.6865944545, 0.12156111258082092]",,,,"[-533888.4858589413, -0.011836382327601314]",,,"[3.905530212994563, 0.03148833541854401]",,"[2.8182784509263, 0.01261148089542985]",,,,,"[2.726687772062178, -0.030374136269529117]",,,"[2.328045478905551, -0.01186867943033576]"
08 11 15 6 47 29.9950000,,,"[-247689.68232334487, 0.008542219293303788]",,,,"[-533888.489879759, -0.008041635388508439]",,,"[3.8944204846447974, -0.022219456699531293]",,"[2.832746935542673, 0.02893696923274547]",,,,,"[2.7336797961597767, 0.013984048195197829]",,,"[2.3575960682646837, 0.05910117871826514]"
08 11 15 6 47 59.9950000,,,"[-247689.66872684413, 0.027193001471459866]",,,,"[-533888.5050506755, -0.030341832898557186]",,,"[3.9012591024329595, 0.013677235576324165]",,"[2.8394482987350784, 0.013402726384811103]",,,,,"[2.728568998013543, -0.010221596292467439]",,,"[2.3474471363879275, -0.0202978637535125]"
08 11 15 6 48 29.9950000,,,"[-247689.61631895514, 0.1048157779732719]",,,,"[-533888.5026123493, 0.004876652266830206]",,,"[3.9066363416186505, 0.010754478371381992]",,"[2.8534646444022655, 0.02803269133437425]",,,,,"[2.7364653046961394, 0.015792613365192665]",,,"[2.34003526714514, -0.014823738485574724]"
08 11 15 6 48 59.9950000,,,"[-247689.59838675344, 0.03586440341314301]",,,,"[-533888.5214488311, -0.037672963459044695]",,,"[3.904795484875649, -0.0036817134860029914]",,"[2.8673275855835527, 0.02772588236257434]",,,,,"[2.733574836693151, -0.0057809360059764]",,,"[2.372888094309019, 0.06570565432775766]"
08 11 15 6 49 29.9950000,,,"[-247689.53914024384, 0.1184930191957392]",,,,"[-533888.5277303505, -0.012563038850203156]",,,"[3.906539453860205, 0.003487937969111954]",,"[2.8748121195822023, 0.014969067997299135]",,,,,"[2.7305955550100407, -0.005958563366220915]",,,"[2.3938318726432044, 0.04188755666837096]"
08 11 15 6 49 59.9950000,,,"[-247689.48691805493, 0.10444437782280147]",,,,"[-533888.5423441661, -0.02922763116657734]",,,"[3.917318152097323, 0.021557396474236157]",,"[2.8584866300807334, -0.032650979002937675]",,,,,"[2.7158848515891805, -0.029421406841720454]",,,"[2.3791211695352104, -0.029421406215988096]"
08 11 15 6 50 29.9950000,,,"[-247689.40835062801, 0.1571348538273014]",,,,"[-533888.5565058423, -0.028323352336883545]",,,"[3.925634302572689, 0.016632300950732315]",,"[2.8692814758396707, 0.0215896915178746]",,,,,"[2.7184846575019037, 0.005199611825446482]",,,"[2.3677772957016714, -0.02268774766707793]"
08 11 15 6 50 59.9950000,,,"[-247689.4170866214, -0.017471986764576286]",,,,"[-533888.551128603, 0.010754478396847844]",,,"[3.9272894566920513, 0.0033103082387242466]",,"[2.8810451945173554, 0.02352743735536933]",,,,,"[2.7092400069468567, -0.018489301110093947]",,,"[2.3820681543729734, 0.02858171734260395]"
08 11 15 6 51 29.9950000,,,"[-247689.3954161896, 0.04334086360177025]",,,,"[-533888.561552049, -0.020846891915425658]",,,"[3.933942378969732, 0.013305844555361546]",,"[2.8829910118947737, 0.0038916347548365593]",,,,,"[2.722747692799203, 0.02701537170469237]",,,"[2.3776113443018403, -0.008913620142266154]"
08 11 15 6 51 59.9950000,,,"[-247689.35645947012, 0.07791343895951286]",,,,"[-533888.5759720909, -0.028840083861723542]",,,"[3.9397152397123136, 0.011545721485163085]",,"[2.9010846920427866, 0.03618736029602587]",,,,,"[2.722981839894601, 0.0004682941907958594]",,,"[2.359081671544118, -0.037059345515444875]"
08 11 15 6 52 29.9950000,,,"[-247689.33432075006, 0.0442774401162751]",,,,"[-533888.5870818205, -0.02221945906057954]",,,"[3.94672341315254, 0.014016346880453057]",,"[2.89833148161415, -0.005506420857273042]",,,,,"[2.722045263365544, -0.00187315305811353]",,,"[2.3542453865811694, -0.009672569925896823]"
08 11 15 6 52 59.9950000,,,"[-247689.29429827144, 0.08004495722707361]",,,,"[-533888.584990672, 0.004182297037914395]",,,"[3.9549184524476004, 0.016390078590120538]",,"[2.902142376813572, 0.0076217903988435864]",,,,,"[2.715093606105256, -0.013903314520575805]",,,"[2.3609628975682426, 0.013435021974146366]"
08 11 15 6 53 29.9950000,,,"[-247689.27146519307, 0.04566615674411878]",,,,"[-533888.6090429144, -0.04810448479838669]",,,"[3.9620073631185733, 0.014177821341945673]",,"[2.9142532742698677, 0.024221794912591577]",,,,,"[2.7120820304780864, -0.006023151254339609]",,,"[2.352033129398478, -0.01785953633952886]"
08 11 15 6 53 59.9950000,,,"[-247689.22499971764, 0.09293095086468384]",,,,"[-533888.6244237538, -0.030761678935959935]",,,"[3.9699601859811082, 0.015905645725069917]",,"[2.9301185496151447, 0.03173055069055408]",,,,,"[2.706833974179972, -0.010496112596229068]",,,"[2.3364342938293703, -0.03119767113821581]"
08 11 15 6 54 29.9950000,,,"[-247689.1464888081, 0.157021819090005]",,,,"[-533888.6548947707, -0.060942033771425486]",,,"[3.975054837155767, 0.010189302349317586]",,"[2.946758922887966, 0.033280746545642614]",,,,,"[2.698711598036425, -0.016244752287093434]",,,"[2.3522995691164397, 0.03173055057413876]"
08 11 15 6 54 59.9950000,,,"[-247689.13142285144, 0.030131913314107802]",,,,"[-533888.6813772657, -0.05296499002724886]",,,"[3.987755132922757, 0.025400591533980332]",,"[2.9474129113950767, 0.001307977014221251]",,,,,"[2.6954497318984068, -0.006523732276036753]",,,"[2.3402128936722875, -0.024173350888304412]"
08 11 15 6 55 29.9950000,,,"[-247689.08960796054, 0.08362978178774938]",,,,"[-533888.6596745382, 0.04340545507147908]",,,"[3.993907468249745, 0.012304670653975336]",,"[2.954299974255264, 0.013774125720374286]",,,,,"[2.689806051672349, -0.011287360452115536]",,,"[2.340955695370212, 0.0014856033958494663]"
08 11 15 6 55 59.9950000,,,"[-247689.093305821, -0.007395720924250781]",,,,"[-533888.6345807592, 0.05018755793571472]",,,"[4.005275562374663, 0.02273618824983714]",,"[2.968388984852936, 0.028178021195344627]",,,,,"[2.6751518679875517, -0.029308367369594635]",,,"[2.352630600333214, 0.023349809926003218]"
08 11 15 6 56 29.9950000,,,"[-247689.0614380131, 0.06373561581131071]",,,,"[-533888.6609421454, -0.0527227723505348]",,,"[3.9962004627295755, -0.018150199290175806]",,"[2.975494044891093, 0.014210120076313615]",,,,,"[2.666585425815356, -0.01713288434439164]",,,"[2.367357451352291, 0.029453702038154006]"
08 11 15 6 56 59.9950000,,,"[-247689.0390974452, 0.04468113579787314]",,,,"[-533888.6729884514, -0.024092612089589238]",,,"[3.997976729214315, 0.0035525329694792163]",,"[2.979555232974235, 0.008122376166284084]",,,,,"[2.6639048814868147, -0.005361088657082291]",,,"[2.3828190300846472, 0.03092315746471286]"
08 11 15 6 57 29.9950000,,,"[-247689.0286901475, 0.02081459539476782]",,,,"[-533888.6800369935, -0.014097084058448672]",,,"[3.9997449192505883, 0.003536380072546308]",,"[2.9916096125380136, 0.024108759127557278]",,,,,"[2.6747481711672663, 0.021686579360903124]",,,"[2.390804148337338, 0.015970236505381763]"
08 11 15 6 57 59.9950000,,,"[-247688.98152223995, 0.09433581511257216]",,,,"[-533888.6876587851, -0.015243583358824253]",,,"[4.006486652836429, 0.013483467171681696]",,"[2.99913451570319, 0.015049806330353023]",,,,,"[2.6587860080762766, -0.03192432618197927]",,,"[2.40129218538641, 0.020976074098143727]"
08 11 15 6 58 29.9950000,,,"[-247688.94365550095, 0.07573347800644115]",,,,"[-533888.7065114147, -0.03770525916479528]",,,"[4.029263212664773, 0.04555311965668807]",,"[3.0107609779806808, 0.02325292455498129]",,,,,"[2.651390285972411, -0.01479144420773082]",,,"[2.4228495824499987, 0.04311479412717745]"
08 11 15 6 58 59.9950000,,,"[-247688.94554480095, -0.0037786000175401564]",,,,"[-533888.7146580116, -0.01629319367930293]",,,"[4.035681989032128, 0.01283755273470888]",,"[3.0140955114620738, 0.006669066962786019]",,,,,"[2.6522380488222552, 0.0016955256996880053]",,,"[2.454103771218797, 0.06250837753759697]"
08 11 15 6 59 29.9950000,,,"[-247688.9226309833, 0.045827635331079364]",,,,"[-533888.7280445901, -0.026773157063871622]",,,"[4.0351894797167915, -0.0009850186306721298]",,"[3.018398916523438, 0.008606810122728348]",,,,,"[2.65617812808523, 0.00788015852594981]",,,"[2.453352895594435, -0.0015017512487247586]"
08 11 15 6 59 59.9950000,,,"[-247688.89424304012, 0.05677588633261621]",,,,"[-533888.7442893398, -0.03248949931003153]",,,"[4.04555640586841, 0.020733852303237654]",,"[3.0128682740032673, -0.011061285040341318]",,,,,"[2.6533441786323237, -0.005667898905812763]",,,"[2.4552098998392466, 0.0037140084896236654]"
08 11 15 7 0 29.9950000,,,"[-247688.8670904082, 0.05430526385316625]",,,,"[-533888.768446543, -0.04831440653651953]",,,"[4.058361662287098, 0.0256105128373747]",,"[3.0176399673800915, 0.00954338675364852]",,,,,"[2.6425735544744384, -0.021541248315770645]",,,"[2.4663761470583268, 0.02233249443816021]"
08 11 15 7 0 59.9950000,,,"[-247688.82992610187, 0.07432861265260726]",,,,"[-533888.7847155152, -0.032537944382056594]",,,"[4.065959232801106, 0.015195141028016225]",,"[3.0276274201460183, 0.019974905531853437]",,,,,"[2.649194176880883, 0.013241244812888908]",,,"[2.459327604912687, -0.014097084291279316]"
08 11 15 7 1 29.9950000,,,"[-247688.80735138955, 0.045149424637202173]",,,,"[-533888.7740337038, 0.021363622741773725]",,,"[4.079822171001979, 0.027725876401746063]",,"[3.03459522256162, 0.013935604831203818]",,,,,"[2.6454720953706783, -0.007444163020409178]",,,"[2.462872060801601, 0.007088911777827889]"
08 11 15 7 1 59.9950000,,,"[-247688.78871675592, 0.03726926725357771]",,,,"[-533888.7675018936, 0.01306362054310739]",,,"[4.082874118207656, 0.006103894411353394]",,"[3.039471877797041, 0.009753310470841825]",,,,,"[2.644333670431479, -0.0022768498783989344]",,,"[2.4538454054272734, -0.01805331074865535]"
08 11 15 7 2 29.9950000,,,"[-247688.75984437665, 0.057744758552871644]",,,,"[-533888.7553829222, 0.024237942649051547]",,,"[4.084876451783202, 0.004004667151093599]",,"[3.04608442785684, 0.01322510011959821]",,,,,"[2.6365423255856513, -0.015582689691655103]",,,"[2.429413688747445, -0.04886343335965648]"
08 11 15 7 2 59.9950000,,,"[-247688.7345971929, 0.05049436748959124]",,,,"[-533888.7641835074, -0.017601170344278216]",,,"[4.080322755581619, -0.009107392403166159]",,"[3.065284237265587, 0.03839961881749332]",,,,,"[2.6389402854592845, 0.004795919747266453]",,,"[2.432538300228771, 0.006249222962651402]"
08 11 15 7 3 29.9950000,,,"[-247688.72167890266, 0.02583658049115911]",,,,"[-533888.7771421672, -0.02591731958091259]",,,"[4.0824462003365625, 0.004246889509886387]",,"[3.069361572852358, 0.008154671173542738]",,,,,"[2.638149038789379, -0.0015824933398107532]",,,"[2.442372348770732, 0.019668097083922476]"
08 11 15 7 3 59.9950000,,,"[-247688.6895285073, 0.0643007907201536]",,,,"[-533888.7988287477, -0.043373160995543]",,,"[4.079862541395414, -0.005167317882296629]",,"[3.0700155614176765, 0.0013079771306365728]",,,,,"[2.6315364904621674, -0.013225096654423396]",,,"[2.4456988085294142, 0.006652919517364353]"
08 11 15 7 4 29.9950000,,,"[-247688.6363535946, 0.10634982539340854]",,,,"[-533888.8264900366, -0.055322577711194754]",,,"[4.092764685572547, 0.025804288354265736]",,"[3.083571691706311, 0.0271122605772689]",,,,,"[2.6465620770241003, 0.030051173123865734]",,,"[2.4487103849824052, 0.006023152905981988]"
08 11 15 7 4 59.9950000,,,"[-247688.61163121648, 0.04944475623778999]",,,,"[-533888.8487014225, -0.04442277178168297]",,,"[4.085134819929408, -0.015259731286278113]",,"[3.0950205272529274, 0.02289767109323293]",,,,,"[2.646231043354419, -0.000662067339362693]",,,"[2.450615832785843, 0.0038108956068754196]"
08 11 15 7 5 29.9950000,,,"[-247688.58725601755, 0.04875039786566049]",,,,"[-533888.8563151399, -0.015227434923872352]",,,"[4.083633068562449, -0.0030035027339181397]",,"[3.099533854809124, 0.0090266551123932]",,,,,"[2.6337164513970492, -0.025029183914739406]",,,"[2.4453193337249104, -0.010592998121865094]"
08 11 15 7 5 59.9950000,,,"[-247688.56649793853, 0.04151615803129971]",,,,"[-533888.8528272014, 0.006975877098739147]",,,"[4.096963129425603, 0.026660121726308716]",,"[3.101172861934174, 0.003278014250099659]",,,,,"[2.6230911559132437, -0.02125059096761106]",,,"[2.4481209879741073, 0.005603308498393744]"
08 11 15 7 6 29.9950000,,,"[-247688.53362896474, 0.06573794758878648]",,,,"[-533888.8351937345, 0.03526693372987211]",,,"[4.102324219268667, 0.010722179686126765]",,"[3.098282395163551, -0.0057809335412457585]",,,,,"[2.6238016617962785, 0.0014210117660695687]",,,"[2.4547093161090743, 0.013176656269934028]"
08 11 15 7 6 59.9950000,,,"[-247688.50499072927, 0.05727647093590349]",,,,"[-533888.8462146516, -0.022041834192350507]",,,"[4.0960265528965465, -0.012595332744240295]",,"[3.1135501987300813, 0.030535607133060694]",,,,,"[2.6259170324728984, 0.004230741353239864]",,,"[2.455121086590225, 0.0008235409623011947]"
08 11 15 7 7 29.9950000,,,"[-247688.47544014076, 0.059101177030242986]",,,,"[-533888.8892567802, -0.08608425711281598]",,,"[4.096963129425603, 0.00187315305811353]",,"[3.1259598312317394, 0.024819265003316104]",,,,,"[2.6434939840319203, 0.03515390311804367]",,,"[2.4677890850871336, 0.02533599699381739]"
08 11 15 7 7 59.9950000,,,"[-247688.43493322542, 0.08101383066968992]",,,,"[-533888.9149076605, -0.05130176059901714]",,,"[4.103220426590269, 0.012514594329331885]",,"[3.1268721873057075, 0.001824712147936225]",,,,,"[2.6260946598322334, -0.03479864839937363]",,,"[2.444762232451467, -0.046053705271333456]"
08 11 15 7 8 29.9950000,,,"[-247688.42516376864, 0.019538913562428206]",,,,"[-533888.9436185611, -0.05742180137895048]",,,"[4.106918285863685, 0.007395718546831631]",,"[3.1359957290114835, 0.018247083411552012]",,,,,"[2.609058664431359, -0.03407199080174905]",,,"[2.447999878990231, 0.006475293077528477]"
08 11 15 7 8 59.9950000,,,"[-247688.37723691133, 0.09585371462162584]",,,,"[-533888.9426496892, 0.0019377439748495817]",,,"[4.118423639325556, 0.023010706923741964]",,"[3.143189602124039, 0.014387746225111187]",,,,,"[2.6130471881660924, 0.007977047469466925]",,,"[2.4700901555479504, 0.04418055311543867]"
08 11 15 7 9 29.9950000,,,"[-247688.3597245536, 0.035024715471081436]",,,,"[-533888.9198327588, 0.04563386063091457]",,,"[4.115412061328243, -0.006023155994625995]",,"[3.1561563353752717, 0.025933466502465308]",,,,,"[2.6331916445815295, 0.040288912830874324]",,,"[2.4592387916345615, -0.021702727826777846]"
08 11 15 7 9 59.9950000,,,"[-247688.3537256234, 0.01199786039069295]",,,,"[-533888.9191061051, 0.001453307457268238]",,,"[4.12351021523591, 0.016196307815334876]",,"[3.1695913581061177, 0.026870045461691916]",,,,,"[2.6174071088507844, -0.03156907146149024]",,,"[2.4511487122799736, -0.016180158709175885]"
08 11 15 7 10 29.9950000,,,"[-247688.33985460876, 0.027742029284127057]",,,,"[-533888.9450476466, -0.05188308306969702]",,,"[4.131858659655336, 0.01669688883885101]",,"[3.17332958773477, 0.007476459257304669]",,,,,"[2.6127323026548765, -0.009349612391815754]",,,"[2.4617013407987542, 0.021105257037561387]"
08 11 15 7 10 59.9950000,,,"[-247688.307034077, 0.0656410634983331]",,,,"[-533888.967186367, -0.04427744075655937]",,,"[4.147312166459415, 0.030907013608157285]",,"[3.171044665563386, -0.004569844342768192]",,,,,"[2.6243668378192524, 0.023269070328751695]",,,"[2.446514275710797, -0.030374130175914615]"
08 11 15 7 11 29.9950000,,,"[-247688.3060409837, 0.001986186602152884]",,,,"[-533889.011423437, -0.08847414003685117]",,,"[4.137897961437375, -0.018828410044079646]",,"[3.1832847453770228, 0.02448015962727368]",,,,,"[2.6140967970550264, -0.020540081528451992]",,,"[2.444116317987209, -0.004795915447175503]"
08 11 15 7 11 59.9950000,,,"[-247688.27626432394, 0.0595533195300959]",,,,"[-533889.038551847, -0.05425681988708675]",,,"[4.139989109878115, 0.004182296881481307]",,"[3.1791993362712674, -0.008170818211510777]",,,,,"[2.614742711493818, 0.0012918288775836118]",,,"[2.451067973044701, 0.01390331011498347]"
08 11 15 7 12 29.9950000,,,"[-247688.2429512823, 0.06662608328042552]",,,,"[-533889.0459394944, -0.014775294810533524]",,,"[4.138987941904816, -0.002002335946599487]",,"[3.185763443063479, 0.013128213584423065]",,,,,"[2.6054899880455196, -0.018505446896597277]",,,"[2.437382659089053, -0.027370627911295742]"
08 11 15 7 12 59.9950000,,,"[-247688.2020891158, 0.08172433299478143]",,,,"[-533889.0445750001, 0.0027289886493235826]",,,"[4.13599251325013, -0.005990857309370767]",,"[3.195484455965925, 0.019442025804892182]",,,,,"[2.612796895284191, 0.014613814477343112]",,,"[2.4431797419383656, 0.011594165698625147]"
08 11 15 7 13 29.9950000,,,"[-247688.170342417, 0.0634933976107277]",,,,"[-533889.0602868708, -0.03142374148592353]",,,"[4.12904893362429, -0.013887159251680714]",,"[3.2062470072414726, 0.021525102551095188]",,,,,"[2.606563819170333, -0.01246615222771652]",,,"[2.4685318867850583, 0.05070428969338536]"
08 11 15 7 13 59.9950000,,,"[-247688.17421790422, -0.007750974444206805]",,,,"[-533889.0891834714, -0.05779320118017495]",,,"[4.139060607427382, 0.02002334760618396]",,"[3.214425899554044, 0.016357784625142813]",,,,,"[2.596568292338816, -0.01999105366303411]",,,"[2.4787857798219193, 0.020507786073721945]"
08 11 15 7 14 29.9950000,,,"[-247688.17820642618, -0.007977043918799609]",,,,"[-533889.1245149961, -0.07066304935142398]",,,"[4.146811581879774, 0.015501948904784511]",,"[3.2241388389957137, 0.019425878883339465]",,,,,"[2.5963018512993585, -0.0005328820789145539]",,,"[2.4487184589961544, -0.060134641651529826]"
08 11 15 7 14 59.9950000,,,"[-247688.1600804503, 0.0362519517657347]",,,,"[-533889.1245311438, -3.229547291994095e-05]",,,"[4.145875006535789, -0.0018731506879703375]",,"[3.2196497324621305, -0.008978213067166507]",,,,,"[2.5916270462885223, -0.00934961002167256]",,,"[2.4539907361904625, 0.010544554388616234]"
08 11 15 7 15 29.9950000,,,"[-247688.1537989315, 0.012563037569634616]",,,,"[-533889.1294804637, -0.009898639749735594]",,,"[4.1448334681699635, -0.00208307673165109]",,"[3.223323371843435, 0.007347278762608766]",,,,,"[2.585668485293354, -0.011917121990336454]",,,"[2.477663503261283, 0.04734553414164111]"
08 11 15 7 15 59.9950000,,,"[-247688.14459464955, 0.018408563919365406]",,,,"[-533889.1486721986, -0.03838346991688013]",,,"[4.149443682921628, 0.009220429503329797]",,"[3.232947498152498, 0.01924825261812657]",,,,,"[2.5904724731917668, 0.009607975796825485]",,,"[2.445690734690288, -0.06394553714198992]"
08 11 15 7 16 29.9950000,,,"[-247688.10877868978, 0.07163191953441128]",,,,"[-533889.164480957, -0.03161751665174961]",,,"[4.160949036384409, 0.023010706925560953]",,"[3.234957907581702, 0.004020818858407438]",,,,,"[2.580630351484615, -0.019684243414303637]",,,"[2.4391831458196975, -0.013015177741181105]"
08 11 15 7 16 59.9950000,,,"[-247688.0900794644, 0.03739845077507198]",,,,"[-533889.1792401037, -0.029518293449655175]",,,"[4.162119755267668, 0.002341437766517629]",,"[3.2589294097269885, 0.0479430042905733]",,,,,"[2.574526458258333, -0.012207786452563596]",,,"[2.4611280916142277, 0.043889891589060426]"
08 11 15 7 17 29.9950000,,,"[-247688.04481700447, 0.09052491985494271]",,,,"[-533889.2191656946, -0.07985118171200156]",,,"[4.157751759318671, -0.00873599189799279]",,"[3.2596237680409104, 0.001388716627843678]",,,,,"[2.5824146896775346, 0.01577646283840295]",,,"[2.449259412329411, -0.023737358569633216]"
08 11 15 7 17 59.9950000,,,"[-247688.01550055886, 0.05863289121771232]",,,,"[-533889.209194389, 0.01994261099025607]",,,"[4.181747482502942, 0.0479914463685418]",,"[3.269062193518039, 0.018876850954256952]",,,,,"[2.5892048665500624, 0.013580353745055618]",,,"[2.430326042958768, -0.0378667387412861]"
08 11 15 7 18 29.9950000,,,"[-247688.00778188073, 0.01543735625455156]",,,,"[-533889.1934098534, 0.03156907134689391]",,,"[4.183612562667804, 0.0037301603297237307]",,"[3.2675685162539594, -0.002987354528158903]",,,,,"[2.5804446512311188, -0.01752043063788733]",,,"[2.433652502775658, 0.006652919633779675]"
