epoch,G03,G06,G07,G08,G11,G13,G16,G19,G21,G23,G25,G27
08 11 15 2 44 30.0000000,"[-0.15637364039818447, -0.03925909455865639]","[0.6333966496710977, 0.6102756725003324]","[0.2767711897691091, 0.019349720639487034]","[-1.213010331197661, 0.8529152970532987]","[0.6303612364828588, -0.6476360094547289]",,,"[-0.01366985893497863, 0.3607794872795542]",,,"[0.06494651843483235, -0.9270842846482994]","[-0.10482174536298405, 0.1965938399588394]"
08 11 15 2 45 0.0000000,"[-0.06236889759699504, 0.020720940269529642]","[0.5803190264229974, 0.51916575593253]","[0.42557013233502705, 0.1451125259821613]","[-0.8149942509373842, 0.5129602353791807]","[0.137947983890772, -1.6633753609657305]",,,"[0.2619543864702185, 0.4478413841997584]",,,"[0.028055110170195352, -0.676347064599395]","[0.3266477845041882, 0.1743326674258041]"
08 11 15 2 45 30.0000000,"[0.5503990223010381, -0.4998032039031388]","[-0.030207326697806458, 0.6128049807002149]","[0.0460475926597913, -0.0068264339740078395]","[0.4153464086809935, -0.29908189664081597]","[0.23873650267720237, -1.298667742013933]",,,"[-0.18216927653799453, 0.19244719364990792]",,,"[0.43328008909399296, 0.06356902159750444]","[0.6467595360605847, -0.2899961431468201]"
08 11 15 2 46 0.0000000,"[0.6552451049288114, -0.21763615664094704]","[-0.44476125209281836, 0.614279972140988]","[0.3353786786397298, -0.3253656063849728]","[0.519185776309091, 0.2370587687711332]","[0.48251288369297995, -0.550778148770334]",,,"[-0.16333764350662627, 0.3665407977377375]",,,"[0.20455528159315373, 0.5218153718858956]","[0.44781115272928584, -0.6085087616885376]"
08 11 15 2 46 30.0000000,"[0.32788027276595433, 0.15289185587316734]","[0.15023680956413354, 0.14182071549197062]","[0.25934473623832066, 0.08690713004519535]","[0.0819868840733351, 0.6696127902488325]","[0.6959204895794393, 0.12078990221023389]",,,"[-0.16298307782659927, 0.41482336142410836]",,,"[0.3301141272919872, 0.43354961015284044]","[-0.03733531018804204, -0.6350345720494461]"
08 11 15 2 47 0.0000000,"[-0.4627521688739459, 0.3648277932777999]","[0.15683882863571252, 0.5642762647320829]","[0.09368769278128941, -0.17128369553635525]","[0.023153746918755935, -0.4451369840879824]","[0.7634743823111059, -0.6637596917152422]",,,"[0.17624951594819627, -0.1199398853505651]",,,"[0.46000333984071995, 0.061923769488930525]","[-1.0115646608741153, -0.5451303978408051]"
08 11 15 2 47 30.0000000,"[-0.40304942230383556, 0.49380077067762596]","[0.2614277246718606, -0.01710909443596975]","[-0.05678389767805736, -0.048927817183236355]","[-0.10934982220737322, -0.9618309188862231]","[0.8519211484491827, -0.551533086299898]",,,"[0.23323366486777863, -0.08476035973678031]",,,"[-0.13192844282214855, -0.024321022257209002]","[-0.6021954306037296, -0.24030445115215304]"
08 11 15 2 48 0.0000000,"[0.056988844772179914, 0.27875092271715385]","[-0.3299276885266105, 0.32303665739794596]","[0.44183941384156544, 0.12206849114348484]","[-0.02660115580169542, -0.2536418486614611]","[0.7926989568769933, -0.17392690300941638]",,"[15.880723690707237, 21.052887239679695]","[0.19747770273437104, 0.2783450714622935]",,,"[-0.179900995300462, 0.3627159271389244]","[0.0371802858441006, 0.24709977610462186]"
08 11 15 2 48 30.0000000,"[-0.2737339342633883, 0.24818956498056632]","[-0.35693456797550116, 0.2047596142937742]","[0.15096307744582493, 0.3834538425629337]","[-0.7631102107009111, 0.5346948753814313]","[0.6667527480423452, 0.6092175412178022]",,"[18.122421017009763, 24.230208494886757]","[0.1438506513213118, 0.07445132055630288]",,,"[0.5571101020711162, 0.45868706442415697]","[0.11513685801912654, 0.2833710054909515]"
08 11 15 2 49 0.0000000,"[0.19376132090886433, 0.12021927181631309]","[-0.10608004598567877, 0.39455682200690134]","[0.46264149447282155, -0.07168409569809842]","[-0.059913163586538865, -0.27542087922290825]","[0.05399567618966117, 0.6922558712959272]",,"[17.398459365684538, 25.190927782282234]","[-0.06993282890568175, 0.048330389646192407]",,,"[0.43507512022430683, 0.26474183537065965]","[-0.1085152216822971, 1.3492993007456588]"
08 11 15 2 49 30.0000000,"[-0.007772592703501391, -0.08775483425706643]","[0.3589509967093667, 0.534542845313748]","[0.4745752011736234, -0.02442083104203152]","[0.20239304979236739, -0.4576342005510714]","[0.046566836386919164, 0.8768847155570967]",,"[21.445222532469778, 27.93577780686319]","[0.1451730921243628, -0.06249073824534812]",,,"[0.27474738021070744, -0.10418753586709517]","[-0.369257170763718, 0.8775434087073135]"
08 11 15 2 50 0.0000000,"[0.10149599810441334, -0.05152997728437203]","[0.027972662759323974, 0.7006064073493086]","[0.19227493753035863, 0.12042067603518558]","[0.43011263986023085, -0.4473437417526629]","[0.28503584101796164, 0.3545160609483702]",,"[21.596785744745283, 29.010268726572395]","[0.2009112879013022, -0.23169227621207633]",,,"[0.5453939672249057, 0.10629066564142686]","[-0.07927804073403966, 0.4814052025830078]"
08 11 15 2 50 30.0000000,"[0.37195683469374974, -0.2654963618144395]","[-0.5271614250416556, 0.5729620770861708]","[-0.1241344119111697, 0.42886387960364414]","[0.8027971484223189, -0.9406211722870257]","[-0.07828124627470956, 0.10097880840301343]",,"[20.509516468364744, 25.681578644737602]","[0.21326736801614365, -0.15886489233622947]",,,"[-0.05086569379394268, -0.022134217247367083]","[0.046894025000823625, 0.25038727028720853]"
08 11 15 2 51 0.0000000,"[0.35996967007716496, -0.13280289229005593]","[-0.4614111688608924, 0.31315671068926676]","[-0.12008084158102672, 0.4545536603157718]","[0.5561352320471586, -1.4229126770277407]","[-0.32279395326971994, 0.430195795297621]",,"[21.216538658458738, 26.778167718276382]","[0.03400753879298768, 0.07980328121532998]",,,"[0.13287047405416752, 0.04187342263758165]","[-0.11977760871957432, 0.3416724841152954]"
08 11 15 2 51 30.0000000,"[-0.11669355432192485, -0.06968938168138283]","[-0.37957719533393774, -0.10940095620850698]","[-0.002349642912546801, 0.4788760359709461]","[0.16134650488289015, -0.19209562728599572]","[-0.38874775931239114, 0.5574651974439604]",,"[19.48789622457698, 26.13473343215883]","[0.3674279495452841, -0.26335667750487723]",,,"[0.10467671711618687, 0.5373044881969689]","[0.4179972223370205, -0.17485589878208163]"
08 11 15 2 52 0.0000000,"[-0.29378677705923717, 0.10828148964792472]","[0.31908521981288995, 0.15443971914549692]","[0.0861486588915189, 0.41625763134409977]","[0.2718295254269423, -0.3801651198645022]","[-0.6535383836925028, 0.36196310997009107]",,"[18.477193346340208, 26.940807589516044]","[0.32158463144054017, 0.004415952352186059]",,,"[-0.016981459067513693, 0.09716076888143999]","[0.08777272323061336, 0.4410347382580566]"
08 11 15 2 52 30.0000000,"[-0.1062077487508456, 0.21540352348238212]","[0.7017938885216912, -0.1563730223725237]","[0.33185409208138783, 0.2037185694401462]","[-0.02923906366435869, -0.24224676678375268]","[-0.5445377604663371, 0.20519554793834516]",,,"[0.5415075018381079, 0.4260099313532313]",,,"[-0.03776894401138042, 0.1228490147739647]","[-0.05052438756536137, -0.3068091233218384]"
08 11 15 2 53 0.0000000,"[-0.4734841863314311, 0.11250421050935966]","[0.7671564164881906, -0.45559368866185324]","[0.21324933518966038, 0.2598832364504535]","[-0.5973771117171465, 0.3403183322171781]","[0.3157514406740667, -0.13382611989975146]",,,"[0.4464770599578818, 0.10412507572521768]",,,"[-0.046723014519860495, 0.22249215580522996]","[0.04845884064127315, -0.714551221295662]"
08 11 15 2 53 30.0000000,"[-0.7115887756148974, 0.33805678430944663]","[0.25718247325470056, -0.46362754541138784]","[0.06493500073750813, 0.16175508157660556]","[0.22896232684047835, 0.9924814056377027]","[-0.11233433350920663, 0.4628574717044813]",,,"[0.2907046272729834, 0.33132822134842477]",,,"[0.4296479310529926, 0.27898552753031236]","[-0.35871206602166783, -0.07502689556724551]"
08 11 15 2 54 0.0000000,"[-0.6597310135761897, 0.2189228052273391]","[0.18885978491355981, 0.16398891968031748]","[0.38424257387717564, -0.33275530083725857]","[0.9282379694739165, 0.09424547364517188]","[0.34588112667202964, 0.14586861610412427]",,,"[0.1882411434625586, 0.24617872455467782]",,,"[-0.284862055288007, 0.6507974985986946]","[-0.5376002975375522, 0.0034588317429351534]"
08 11 15 2 54 30.0000000,"[-0.13162846664587657, 0.148406591452658]","[0.23010572226097192, 0.14347215158243998]","[0.13104964991410573, -0.2114401344830792]","[1.304351324633676, 0.6753017406682584]","[0.12386663988232627, 0.3214979189634306]",,,"[0.4909947186087569, 0.24206741967548928]",,,"[-0.04300781975810741, 0.8135077629238365]","[-0.35842956980775487, -0.35388838843948367]"
08 11 15 2 55 0.0000000,"[-0.3405371511975924, -0.25526893492788094]","[0.4917106571917733, 0.417720021431645]","[0.4833833893140157, -0.5615186874444287]","[0.2592930444041075, 0.6323068689326856]","[0.40428859725594535, -0.23108146905899218]",,,"[0.2636258497213324, 0.36803127148499093]",,,"[0.0690708618300655, 0.4876587960869072]","[-0.9105908312470783, 0.009020138815574619]"
08 11 15 2 55 30.0000000,"[-0.6502180526653926, -0.48990382608026284]","[0.15008751483013238, 0.35823171002169474]","[-0.10810388425985973, -0.3856421892220776]","[0.19118467946441786, 0.042058984539947275]","[-0.04772660896182046, -0.4171795082092302]",,,"[0.09002065354337296, 0.4973658255611857]",,,"[0.44429862607891346, 0.16276573874056322]","[-0.43042470892976414, 0.26031531794422147]"
08 11 15 2 56 0.0000000,"[-0.5202291662494342, -0.947533983550966]","[0.11117809445907678, 0.40287958246966227]","[-0.6755645404259364, 0.24126821414877964]","[0.24797959108741896, 0.06444410493179298]","[0.021147362738847875, -0.10907120823860339]",,,"[0.08028078520049653, 0.2871743372951945]",,,"[0.3651373471754291, -0.14057661853730696]","[0.3858269415228497, 0.1554452071940231]"
08 11 15 2 56 30.0000000,"[-0.1923678050438563, -0.5866424476727845]","[-0.24461918144176398, -0.27085137205819265]","[0.1963626389702161, 0.6615372713034351]","[-0.03449568669406755, 0.8456719320039365]","[0.123864389806986, 0.6383480149507506]",,,"[0.0656469582890471, 0.018603929070134972]",,,"[0.20426937301332737, 0.07020529843866807]","[0.5184004119961392, 0.5143218825613785]"
08 11 15 2 57 0.0000000,"[0.14533618291219075, -0.3402120953425767]","[0.1210449132447442, -0.7744495107481875]","[0.47205617477496464, 0.440571781558295]","[-0.43844640771953447, 0.4718883584956739]","[0.2659374846518041, 0.1930284070968611]",,,"[-0.06415991044292846, 0.21823858538021645]",,,"[0.8250034909384945, 0.7111018124967812]","[0.6244364044993054, 0.621579606369667]"
08 11 15 2 57 30.0000000,"[-0.12852632800738018, -0.23534700628370064]","[0.4052006843810281, -1.0814078434060015]","[0.39781198849280675, 0.1593380834286411]","[-0.43180089215843065, 0.6370143245677564]","[-0.4299015925824641, 0.34169803738593885]",,,"[-0.036965246560672904, 0.05538979986061654]",,,"[0.47195896614963795, 0.5330760154873131]","[0.2827780059902798, -0.09617520467884066]"
08 11 15 2 58 0.0000000,"[0.18601919164260228, -0.018652055226266562]","[-0.1387815233940879, -0.0942031724999346]","[0.2039736529191335, 0.23779853836943698]","[-0.4189927778681932, 1.002391109965286]","[-0.3522899971902369, -0.00042240142822436155]",,,"[0.13152894073476395, -0.18297453901420035]",,,"[0.5942929546969631, 0.2771759752184151]","[0.004255633744491227, -0.6579284478867722]"
08 11 15 2 58 30.0000000,"[0.3299402912457784, -0.19666812177747506]","[-0.3782820460076133, -0.29888756411770956]","[0.04527986993392308, 0.2128659005587299]","[0.1791596957007231, -0.4173546184082415]","[-0.3457713352143763, -0.1901600492000597]",,,"[-0.17742014980564513, 0.1585584215198954]",,,"[0.05770115662987019, -0.05955568216741103]","[-0.15808803221295964, -0.30138121144420627]"
08 11 15 2 59 0.0000000,"[0.613775031765302, 0.4988754803314803]","[-0.5269063916678229, -0.023183850819865626]","[-0.2357965166370074, 0.23524845795085025]","[0.22173620243461745, -1.2205916691799548]","[-0.15301274523138986, 0.4386054593324644]",,,"[-0.272682297291855, 0.19802352109303079]",,,"[-0.06446351002280926, -0.015916037186980425]","[-0.04835215589116704, 0.5239167104517746]"
08 11 15 2 59 30.0000000,"[0.05103749235471089, 0.5725135171785949]","[0.27811395556976404, 0.05735640389223917]","[-0.11940323362747829, 0.4987165893738468]","[0.28704621870906966, -0.5021957058687594]","[0.23124522700905814, 0.6154885607957823]",,,"[-0.3318675190831224, 0.22195249119152627]",,,"[0.10887732465441013, -0.3940787937492134]","[0.708123873862518, 0.5884875844275284]"
08 11 15 3 0 0.0000000,"[-0.04629222104946773, 0.4761946463957427]","[0.08325974078228082, 0.09385459286471232]","[0.2837274764974912, 0.7612849737827976]","[-0.28757234434692247, -0.4655726451654818]","[-0.17705341443419442, 0.58661490857601]",,,"[-0.056073072614769126, 0.3502626351391276]",,,"[0.4835036780374744, -0.20105505250394362]","[0.5986946932404171, 0.7456295679365921]"
